baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_100875_c0_g1	2.40807913836547	-0.0626292218044952	1.25965562510863	-0.0497193205477044	0.960346059928972	NA
Oarb_100884_c0_g1	2.15943118096588	0.684599278428357	1.43750185523156	0.476242361661562	0.633901723135777	NA
Oarb_100947_c0_g1	10.6640714124293	-0.304769910800895	0.795451080623923	-0.383140985315959	0.701615232114344	0.942693792017873
Oarb_100963_c0_g1	0.657663830380268	0.212796167697595	2.05429695721895	0.103585884674469	0.917497989795548	NA
Oarb_100990_c1_g1	8.68672000239784	0.0105064292608459	0.798781946227164	0.0131530629985695	0.989505676698731	NA
Oarb_100990_c1_g2	0.832860154653766	-0.162218644804792	2.02800567421644	-0.079989246019969	0.936245808996832	NA
Oarb_100998_c0_g1	5.99058509668966	-3.32190931675362	1.61558085340632	-2.05617026826584	0.0397661070235412	NA
Oarb_100998_c1_g1	2.9336333951041	-1.22037108337769	1.3159906778006	-0.927340219018337	0.353749918611658	NA
Oarb_101066_c0_g1	0.866426036581327	-0.475404837743177	2.00706266643861	-0.236865966216565	0.812760773724118	NA
Oarb_101069_c1_g1	0.300963819525843	-0.96017951575834	3.54494701186873	-0.270858636967941	0.786499759087564	NA
Oarb_101077_c0_g1	0.664422483508005	-0.91000439832313	2.26245996227825	-0.402219006521899	0.687522855562265	NA
Oarb_101085_c1_g2	2.8720920469593	0.698891997436733	1.18461629604779	0.58997331014982	0.555208543227959	NA
Oarb_101110_c0_g1	12.2625751013192	-4.69626096113868	1.185633482505	-3.96097194490194	7.46453035838939e-05	0.017440039179371
Oarb_101111_c0_g2	0.996526661834316	0.683083330271598	1.90208329128971	0.359123774126858	0.719502497132441	NA
Oarb_101117_c2_g1	3.2252940277758	-0.969292557347974	1.0670020179455	-0.908426170753022	0.363653103986489	NA
Oarb_101119_c0_g1	0.734297497150675	-0.749966317469395	2.04111808871134	-0.367429166209039	0.71329891922189	NA
Oarb_101124_c0_g1	2.36490776308247	-0.479636570993663	1.42090466301723	-0.337557179927311	0.735696915341232	NA
Oarb_101132_c1_g1	1.30890031455223	1.16343632737076	1.55149153486279	0.749882484839759	0.453325484299842	NA
Oarb_101141_c0_g1	7.0967223761922	0.145410031041063	0.892490887366393	0.162926068041038	0.870576645730822	NA
Oarb_101155_c1_g1	0.55959206316328	2.80220894753994	2.37604094801921	1.17936054505963	0.238254638877963	NA
Oarb_101155_c2_g1	2.85177925272729	-0.722378673774382	1.38512274459716	-0.521526829728346	0.601999820390826	NA
Oarb_101157_c0_g2	0.962276977760103	-0.145504810296778	1.73344861583072	-0.0839395001201394	0.933104533808823	NA
Oarb_101161_c1_g1	0.533416327150446	0.108545753527647	2.06584923365457	0.052542921215807	0.958096096362472	NA
Oarb_101171_c0_g1	1.39560907153054	-0.365768558275179	2.01846536110484	-0.181211213887252	0.85620179291067	NA
Oarb_101185_c0_g1	0.339828605818887	2.46812413279688	2.94769558540025	0.837306316507493	0.402420409662225	NA
Oarb_101196_c0_g1	0.982119804768678	0.765474911830589	1.60759600473521	0.476161242983849	0.633959508631677	NA
Oarb_101202_c0_g1	2.35734168996757	-2.18300235217167	1.67868113481423	-1.30042704769733	0.193454644671072	NA
Oarb_101222_c0_g1	1.29269820066928	-0.296378762731913	1.50356520755979	-0.197117332352297	0.843735720263747	NA
Oarb_101223_c0_g1	2.12877009710202	-1.47714028411846	1.38285841564629	-1.06817897436601	0.285439787171803	NA
Oarb_101227_c2_g1	1.01873252716915	-0.156692383583754	2.00252234615499	-0.078247508141228	0.937631171802119	NA
Oarb_101227_c3_g1	7.78479329533526	-1.57896382104961	1.22382507030794	-1.29018751074637	0.196985561399458	NA
Oarb_101228_c1_g1	0.656158882106404	-1.63494995170499	4.99568120456308	-0.327272675088157	0.743461657598525	NA
Oarb_101228_c1_g2	5.63152886764961	-0.360024702207029	1.25666382987847	-0.286492452195307	0.774500973594116	NA
Oarb_101248_c1_g1	1.6953186907798	-2.3370851006439	1.96262870429112	-1.19079329449022	0.233734741946165	NA
Oarb_101268_c0_g1	2.30152730945013	-3.10078732376783	1.82213467713894	-1.7017333365482	0.0888053681648951	NA
Oarb_101279_c4_g1	1.72773322271421	0.0428065701355489	1.66665350094924	0.0256841449714464	0.979509270166027	NA
Oarb_101296_c0_g1	0.348941074429533	1.37479215548318	2.7046776531664	0.508301665403155	0.611241802288419	NA
Oarb_101298_c0_g1	2.47899692360612	1.21545293363434	1.42484148332042	0.85304431957012	0.393634727190306	NA
Oarb_101302_c0_g1	13.0861741594657	1.05172798356532	0.890692100520039	1.18079859802423	0.237682741164183	0.717487434222463
Oarb_101306_c0_g1	0.751219684491049	0.252089092651264	2.08103910964084	0.121136162931014	0.90358318619535	NA
Oarb_101307_c0_g2	3.53646641527443	-0.00145233198638838	1.18509982157964	-0.00122549338034036	0.99902219799721	NA
Oarb_101334_c2_g1	6.0867134306946	-0.220149031241666	0.82800402096301	-0.265879181342165	0.790332259065117	NA
Oarb_101373_c0_g1	1.45437314452582	-1.05936613226387	1.62491955862249	-0.651949892930043	0.514433497209468	NA
Oarb_101388_c0_g1	0.615657328478907	1.06210845361376	2.28079642321276	0.465674377074681	0.641448595658033	NA
Oarb_101388_c0_g2	11.1925944602854	0.847292477478086	0.768366494287309	1.10271918905572	0.270149130949395	0.747438287412771
Oarb_101424_c0_g1	9.74403550499519	0.0557924193260772	0.673798052159654	0.0828028801022082	0.934008279004122	0.98779227460136
Oarb_101426_c0_g1	0.766260458690063	0.904343509192081	1.92109304783559	0.470744251670144	0.637823379512822	NA
Oarb_101433_c2_g2	0.510925853262389	0.443827448229447	2.31680702886226	0.191568586723168	0.84808015089192	NA
Oarb_101440_c0_g2	2.35886834144246	0.718251513308551	1.5810101883955	0.454299104825803	0.649613560285541	NA
Oarb_101442_c3_g1	0.545598877730028	-0.447811086445457	2.59632207759257	-0.172479019575525	0.863060954131208	NA
Oarb_101442_c3_g3	1.99356814089262	-0.190321459953307	1.2837088998024	-0.148259048435828	0.882138332742343	NA
Oarb_101447_c0_g1	1.66589860618699	-1.13495250555439	1.42948594052472	-0.79395849471439	0.427219594478525	NA
Oarb_101476_c0_g1	0.671480426875974	-1.22364417859883	2.1287073032317	-0.574829699104783	0.565406478817336	NA
Oarb_101513_c2_g1	1.14173824263271	1.19690494156649	1.61404387356796	0.741556633724366	0.458356006527892	NA
Oarb_101571_c1_g1	0.572778054345262	-1.6034287865751	2.22977318337766	-0.719099502374601	0.472079613917893	NA
Oarb_101575_c0_g1	0.933168503106431	-0.259823025904765	1.75807542711587	-0.147788326881405	0.882509821971876	NA
Oarb_101584_c0_g1	0.393950196003715	0.830008562639344	2.48645122611412	0.333812525225561	0.738521031295408	NA
Oarb_101614_c2_g1	1.01901835807155	-2.3726438193686	1.95457022941806	-1.21389540455398	0.224787667982961	NA
Oarb_101615_c0_g2	8.81991748830666	-2.18614749091926	0.966034884925378	-2.26301091713487	0.023635016317181	0.305322684057961
Oarb_101630_c1_g1	13.2440344487325	0.529991030723592	0.746606287259767	0.709866819724747	0.47778672791268	0.87499559825404
Oarb_101658_c3_g2	1.482705473965	3.47167094725983	1.99582950105167	1.7394626872839	0.0819534099612043	NA
Oarb_101659_c3_g1	0.938092964626498	-1.23685373077702	1.80091805869004	-0.686790675904871	0.492214646329011	NA
Oarb_101671_c3_g1	2.99644735722478	0.565817789442723	1.57113689178774	0.360132711796297	0.718747891238854	NA
Oarb_101684_c2_g1	0.817436745499902	0.953597623264579	1.97691022273099	0.482367692928026	0.629544767225166	NA
Oarb_101738_c4_g2	6.55270214556528	-0.813404573328507	0.926385774135005	-0.878040872430288	0.379921538419109	NA
Oarb_101749_c0_g1	0.598520360821683	1.61086024695136	2.07221975032001	0.77735975960204	0.436946546738427	NA
Oarb_101749_c0_g2	4.80184420789918	-2.05146199405125	1.28535483078552	-1.59602776207527	0.110482595198841	NA
Oarb_101762_c0_g1	12.0876034730218	-0.335483861843156	0.730359261579193	-0.459340874404425	0.645989399749906	0.92410307404497
Oarb_101763_c0_g1	12.3802395978887	-0.762166112665311	0.645423071655141	-1.18087832018584	0.237651064935231	0.717487434222463
Oarb_101765_c1_g1	0.375785862316168	0.133122392858862	2.99241984607266	0.0444865358828496	0.964516584161423	NA
Oarb_101770_c0_g1	1.71635466665611	-1.99597002853123	1.60918134729443	-1.24036363700531	0.214840924393247	NA
Oarb_101792_c1_g1	0.504700354684745	0	3.17196431122817	0	1	NA
Oarb_101810_c0_g2	7.28158884693176	-1.44966529336828	0.831976223576383	-1.74243596425949	0.0814321874161796	NA
Oarb_101818_c4_g2	3.74181657217997	1.28670613808027	0.922946226073608	1.39412904211567	0.16327864059081	NA
Oarb_101833_c0_g1	1.60897232102433	0.313389387022753	1.37791486437245	0.227437409324619	0.820083633936551	NA
Oarb_101835_c0_g1	1.67715478446203	-0.929347805396018	2.14507696193547	-0.433246835375773	0.66483545692677	NA
Oarb_101870_c0_g1	1.22249398373305	-1.50089650515026	1.75787546204201	-0.853812762939855	0.393208741662216	NA
Oarb_101883_c0_g1	1.83762224646604	-0.206577541147098	1.40566534357506	-0.146960684555048	0.883163052492659	NA
Oarb_101892_c0_g3	0.986876227360604	0.311880160470456	1.71623373667156	0.181723592658953	0.855799649982734	NA
Oarb_101895_c0_g1	0.973158573186284	-1.30350511275877	1.94667235902542	-0.6696068327653	0.503108457196982	NA
Oarb_101917_c3_g1	0.664581844164535	0.368577462095841	2.13367633883062	0.172742911091119	0.862853512612006	NA
Oarb_101938_c0_g2	2.13844167636152	-0.935861816790562	1.28054725183353	-0.730829585125081	0.464883250268078	NA
Oarb_101940_c0_g2	0.487253761455882	0.634853860980921	2.41038645673425	0.26338260373445	0.792255697600787	NA
Oarb_101945_c0_g1	7.08063261785141	0.396413908055233	0.891574582435579	0.444622262528302	0.656592756257626	NA
Oarb_101955_c0_g2	14.5608951508944	-2.91038118672484	0.93870952095217	-3.10040659199102	0.00193255157506664	0.0925477476504137
Oarb_101962_c0_g1	0.510194424235556	-1.27885693731824	2.30844026747034	-0.553991781957455	0.579584469969787	NA
Oarb_101978_c1_g1	6.30689177076009	-0.491990593152334	0.757630657137654	-0.649380524028801	0.516092449390813	NA
Oarb_101980_c0_g1	0.326703398439772	4.09772405852282	4.05302157825076	1.01102942074425	0.312002348694625	NA
Oarb_101989_c0_g1	4.45324283348217	-0.153976535365914	1.01811724658043	-0.15123654557771	0.879789122634736	NA
Oarb_102055_c0_g1	0.786431879304069	-0.344327811395201	2.55940775435975	-0.134534175263267	0.89298018876631	NA
Oarb_102060_c2_g1	1.11068117433885	-0.627277110800371	1.74646983378378	-0.359168591788017	0.719468971243622	NA
Oarb_102064_c1_g1	13.2273644805034	0.118384470200069	0.680958380127869	0.173849788261419	0.861983514749536	0.971986643521352
Oarb_102070_c1_g1	4.52049338010613	1.12166837417744	0.901560615579211	1.24414083179179	0.213447735513775	NA
Oarb_102097_c0_g2	0.321657857229629	-0.152313064004041	3.0674609037718	-0.0496544434573737	0.960397760499454	NA
Oarb_102120_c1_g1	0.462101681446241	0.0538507306372422	2.31744307107182	0.0232371320398115	0.981461119512063	NA
Oarb_102123_c0_g1	6.62530454838899	1.14386224949442	0.972342709192052	1.17639823765932	0.239435775661376	NA
Oarb_102132_c3_g1	9.72887952559303	-1.94747189400474	0.780026280493768	-2.49667471815432	0.0125363894076472	0.230205206921761
Oarb_102142_c0_g1	15.7280150801752	0.49624056962254	0.553792526831601	0.896076681391258	0.370211810218815	0.814088215328108
Oarb_102145_c0_g2	1.12882121749133	-1.10981270360919	1.85919862871963	-0.596930681028678	0.550553662160657	NA
Oarb_102151_c0_g1	6.97277223590032	-2.28182186375959	1.39452553552421	-1.63627112278144	0.101782856971762	NA
Oarb_102177_c0_g1	0.762322009329173	-2.19730965769671	2.54791635383401	-0.86239473850477	0.388470334895382	NA
Oarb_102177_c0_g2	0.507142265479625	-0.816034161114638	2.30698166023038	-0.353723731394182	0.723545935891541	NA
Oarb_102183_c3_g1	17.6587580397877	0.0498933251847215	0.888727509285348	0.0561401831983824	0.955230132835219	0.989410366983163
Oarb_102209_c1_g1	0.631836840059788	-0.190265984258287	1.7438859825886	-0.109104600964713	0.913119525635564	NA
Oarb_102217_c0_g1	3.70232570483722	-1.1729135049686	1.23621726039313	-0.948792370521992	0.342726223000075	NA
Oarb_102234_c3_g3	1.78502597755052	-0.468164314398911	1.32956955501516	-0.352117204122935	0.724750366582814	NA
Oarb_102244_c0_g2	0.51336785663042	-0.606797072237458	2.1594093095432	-0.281001415320293	0.778709314284893	NA
Oarb_102246_c0_g1	1.33847384970424	0.424456556404286	1.3209445645049	0.32132806160823	0.747961792963188	NA
Oarb_102252_c0_g1	7.01823397317762	-1.05629596083257	1.15693734074837	-0.913010518053898	0.361237009744364	NA
Oarb_102263_c0_g1	1.29576406533504	0.898158828858271	1.70981185717166	0.525296877016626	0.599376828057681	NA
Oarb_102270_c0_g1	5.46541532160624	0.815788868091564	0.955293423252877	0.853966800392821	0.393123384826077	NA
Oarb_102277_c1_g1	1.9003560715531	-1.00077985894723	1.36792381844848	-0.731604966190539	0.46440971618582	NA
Oarb_102283_c6_g1	2.37640351533093	0.742186469989752	1.15270864051472	0.643863023060486	0.519664261586746	NA
Oarb_102289_c0_g1	5.51245968365282	-1.40191786175523	2.23212028969309	-0.628065551945676	0.529960998477764	NA
Oarb_102289_c0_g2	1.47201608725454	-1.3478192995387	1.49474783565541	-0.901703462877211	0.367214412995854	NA
Oarb_102291_c0_g1	1.64183891553653	-1.05761252018083	1.6941387909461	-0.624277376701942	0.532445438695354	NA
Oarb_102307_c0_g1	40.8931498941022	0.82691601909702	0.558769116999248	1.47988855135337	0.138902991487725	0.615509807698481
Oarb_102308_c0_g1	1.27049784417793	-0.519668672030654	1.53273517645061	-0.339046614193369	0.734574614568718	NA
Oarb_102317_c0_g2	0.585359575281761	0.306355544898087	2.12031044284868	0.144486174621907	0.885116572951312	NA
Oarb_102331_c0_g1	1.23089231571275	-1.22534706862385	1.6967574086108	-0.722169864946744	0.470190048356038	NA
Oarb_102335_c0_g1	0.855487852144987	0.492241494432692	1.89230468924976	0.260128031827607	0.794765015747226	NA
Oarb_102348_c0_g3	6.52054044764441	-1.25437923517724	1.35679675301744	-0.924515210098763	0.355218136075844	NA
Oarb_102370_c0_g1	2.20319766787377	-2.13426279437947	1.33913053669262	-1.59376754983921	0.110988108174491	NA
Oarb_102380_c0_g1	0.854055708641368	1.76900105303045	1.85055286693576	0.955931108285305	0.339107041174002	NA
Oarb_102387_c0_g1	0.71799701276042	-0.952977472978159	1.85847321443989	-0.512774392212786	0.608109144622558	NA
Oarb_102394_c1_g1	4.45083844260899	0.882970605884253	1.61951628938776	0.545206375304846	0.58561158728452	NA
Oarb_102401_c0_g1	0.392654750581273	-1.498230657309	2.9424739144875	-0.509173811170372	0.610630398164263	NA
Oarb_102404_c2_g2	1.70229309565088	0.901947591261736	1.91759142982061	0.470354412955482	0.638101828091828	NA
Oarb_102426_c0_g1	4.16244356421914	-0.545359614540391	0.940828138314893	-0.579659124053388	0.562144513583109	NA
Oarb_102432_c0_g1	18.5117329328866	0.189650059011356	0.660833685670526	0.286986064911211	0.774122990235186	0.953321776506568
Oarb_102459_c2_g1	0.761260143545367	-0.596128728637602	1.88757792805897	-0.315816751073485	0.752141602844795	NA
Oarb_102475_c0_g1	0.895968671856036	-0.914249074654405	2.31010468522993	-0.395760884993577	0.69228143500931	NA
Oarb_102476_c0_g1	0.836358688822344	-1.71338338066222	2.08924048453693	-0.820098688180445	0.412159850008874	NA
Oarb_102492_c0_g1	0.59128917433598	-0.35469787375255	2.52836810522529	-0.140287275820126	0.88843301732993	NA
Oarb_102495_c0_g2	5.64401049934549	0.912896293578683	1.07063675878313	0.852666682784426	0.393844171994892	NA
Oarb_102498_c0_g1	0.945358771868957	0.00908199959080686	1.8072009626093	0.00502545083735124	0.995990287243464	NA
Oarb_102531_c2_g1	0.306853418485911	1.38005671220768	2.79318088757287	0.494080679968736	0.621249201723711	NA
Oarb_102538_c0_g5	0.474624811335654	1.97709800775484	3.22827848389775	0.612431058106156	0.540252598365001	NA
Oarb_102546_c0_g1	0.636746458102167	0.568579718058963	2.0675933616615	0.274995910028487	0.783319380543419	NA
Oarb_102559_c1_g1	42.6882935233169	0.0733542887170638	0.504649403764511	0.145356931306896	0.884429067282767	0.979081150682035
Oarb_102562_c5_g1	0.643605340860808	0.167980346626868	2.06019964510006	0.0815359555208104	0.935015731686694	NA
Oarb_102569_c0_g1	2.57446151390044	-0.565995687223151	1.21532267676154	-0.465716387956617	0.641418520448433	NA
Oarb_102570_c0_g1	1.50340559642578	-2.73134911183621	1.96675815800921	-1.38875697589628	0.164906662222367	NA
Oarb_102572_c1_g1	0.508749044278038	-0.137727978585492	2.51030273671585	-0.0548650872148104	0.956245946331418	NA
Oarb_102578_c6_g1	0.32535426177451	-0.14879821125526	3.05332864551497	-0.0487331134412374	0.961131986507388	NA
Oarb_102592_c0_g2	3.77204962478683	0.110210809862807	1.17571043086399	0.0937397568054375	0.925315887942843	NA
Oarb_102596_c5_g1	1.72424258508482	0.830938492917256	1.65536059251521	0.501968270040005	0.615689840818769	NA
Oarb_102597_c2_g3	4.72344888559618	-0.405793326055399	1.01754888251886	-0.39879492084045	0.690044319864234	NA
Oarb_102607_c4_g1	0.313902777661832	0.841233370211343	2.62039029982676	0.321033614827135	0.748184917116111	NA
Oarb_102610_c5_g1	0.588664409042587	0.0997210488158844	2.36022352491665	0.0422506799729513	0.96629886182673	NA
Oarb_102634_c1_g1	2.65717378979045	-0.436783657529627	2.46986794107327	-0.176844943920291	0.859630185238124	NA
Oarb_102648_c3_g2	46.9621490208419	0.902083928163527	0.655349135376238	1.37649365730167	0.168668849667006	0.652818848664739
Oarb_102650_c3_g3	1.14189448847465	0.679185189418906	1.66590030192376	0.407698581142337	0.683494979267573	NA
Oarb_102651_c3_g1	3.30077260198396	2.45881280585868	1.11981855049105	2.19572430263856	0.028111682596556	NA
Oarb_102651_c3_g2	0.539732520316919	-0.309446172735679	2.6538212930761	-0.116603997994527	0.907173869399065	NA
Oarb_102651_c4_g1	0.463111344968754	1.35079687642167	2.47817133480149	0.545078081346573	0.585699816910511	NA
Oarb_102660_c1_g2	6.15011482104652	-0.115035836381979	0.924456779763251	-0.124436143365663	0.900969957459595	NA
Oarb_102665_c1_g1	8.65334008443924	-1.48162897386896	1.2278191969701	-1.20671592163178	0.22754156528928	NA
Oarb_102666_c2_g1	28.998955970811	-0.449949368224724	0.69020329421581	-0.651908462326225	0.514460225502043	0.8877185118872
Oarb_102680_c0_g1	1.64251577812709	0.154386921464629	1.32731136550231	0.116315527371532	0.90740248007687	NA
Oarb_102680_c1_g3	0.883839278855467	0.722496890236219	2.00608747371635	0.360152236481376	0.718733291014241	NA
Oarb_102682_c5_g1	1.41617297699355	1.18008859841856	1.74457943908013	0.676431563953768	0.498766682768638	NA
Oarb_102703_c0_g1	1.10761909704988	1.54653402553782	1.7221609660165	0.898019439562076	0.369175185776159	NA
Oarb_102714_c0_g1	14.9838533664972	-3.25446789310426	1.01487939919714	-3.20675333017777	0.00134242049725499	0.0727036646827438
Oarb_102718_c2_g1	1.41682546279365	0.927783511684152	1.89148465950564	0.490505438160222	0.62377628258908	NA
Oarb_102718_c2_g4	5.53732975762115	-0.367002806232063	1.30544963573688	-0.281131340639505	0.778609663760392	NA
Oarb_102720_c1_g1	19.7297061792429	-0.890830068928373	0.767437556152751	-1.16078508510087	0.245729309912162	0.724308378188306
Oarb_102742_c0_g1	7.42571714802997	-3.4094835135478	1.41581601422347	-2.40814023806461	0.0160340205758242	NA
Oarb_102749_c3_g1	0.566264335908983	-0.768833408289865	2.27052271551156	-0.338615158103204	0.734899662027995	NA
Oarb_102755_c0_g1	1.92907461879746	1.22270100568488	1.22783315632069	0.995820156338519	0.319337534941924	NA
Oarb_102756_c3_g4	0.418950779844982	-0.148420720472535	2.2809698713255	-0.0650691279785671	0.948118960627509	NA
Oarb_102767_c0_g1	8.65945253478483	-0.506230136938256	0.838638794530743	-0.603633101926218	0.546087600033047	NA
Oarb_102785_c8_g1	5.32806535006578	-0.998085040649487	0.88750853002413	-1.12459205391789	0.260761942438035	NA
Oarb_102810_c1_g2	1.15293190009968	-0.463028506292111	1.69554619868047	-0.273085160789164	0.784787753324717	NA
Oarb_102823_c3_g1	1.06110638730248	0.504863548589018	1.82966713832631	0.275931910243982	0.782600364164618	NA
Oarb_102827_c0_g1	5.01701072221371	0.428044593779717	0.984080802338583	0.434968950478971	0.663584965066376	NA
Oarb_102833_c4_g1	5.78472819193426	-0.194205266129658	0.787956126066037	-0.246467106105578	0.805320664694308	NA
Oarb_102846_c0_g1	1.127535375261	-0.825353881839504	1.77624322843324	-0.464662647900715	0.642173061012578	NA
Oarb_102850_c0_g1	0.497801680240705	0.134423100719565	2.13422808588284	0.0629844118389809	0.949778917223908	NA
Oarb_102862_c7_g1	20.6657031033658	-0.498618137857452	0.528957937157825	-0.942642321498391	0.345863884837367	0.801549792360737
Oarb_102876_c3_g1	0.510766836447075	1.7129852318876	2.44634781392558	0.700221457528077	0.483789013198095	NA
Oarb_102892_c8_g1	0.618458758671904	0.824666824805644	2.01697226319195	0.408863740892783	0.682639659557936	NA
