Oarb_149318_c3_g1_i5	Oarb_149318_c3_g1
Oarb_149313_c1_g1_i9	Oarb_149313_c1_g1
Oarb_149313_c1_g1_i5	Oarb_149313_c1_g1
Oarb_149313_c1_g1_i4	Oarb_149313_c1_g1
Oarb_149313_c1_g1_i7	Oarb_149313_c1_g1
Oarb_149313_c1_g1_i6	Oarb_149313_c1_g1
Oarb_149313_c1_g1_i3	Oarb_149313_c1_g1
Oarb_149278_c0_g1_i2	Oarb_149278_c0_g1
Oarb_149278_c0_g1_i8	Oarb_149278_c0_g1
Oarb_149307_c6_g1_i6	Oarb_149307_c6_g1
Oarb_149307_c6_g1_i5	Oarb_149307_c6_g1
Oarb_149307_c6_g1_i11	Oarb_149307_c6_g1
Oarb_149292_c2_g1_i2	Oarb_149292_c2_g1
Oarb_149292_c2_g1_i3	Oarb_149292_c2_g1
Oarb_149292_c2_g1_i7	Oarb_149292_c2_g1
Oarb_149292_c2_g1_i4	Oarb_149292_c2_g1
Oarb_149292_c2_g1_i9	Oarb_149292_c2_g1
Oarb_149287_c4_g1_i8	Oarb_149287_c4_g1
Oarb_149255_c1_g2_i1	Oarb_149255_c1_g2
Oarb_149255_c1_g2_i5	Oarb_149255_c1_g2
Oarb_149255_c1_g2_i6	Oarb_149255_c1_g2
Oarb_149291_c0_g1_i2	Oarb_149291_c0_g1
Oarb_149291_c0_g1_i8	Oarb_149291_c0_g1
Oarb_149275_c1_g1_i5	Oarb_149275_c1_g1
Oarb_149275_c1_g1_i6	Oarb_149275_c1_g1
Oarb_149275_c1_g1_i3	Oarb_149275_c1_g1
Oarb_149275_c1_g1_i11	Oarb_149275_c1_g1
Oarb_149275_c1_g1_i12	Oarb_149275_c1_g1
Oarb_149276_c0_g1_i2	Oarb_149276_c0_g1
Oarb_149276_c4_g1_i4	Oarb_149276_c4_g1
Oarb_149331_c3_g1_i13	Oarb_149331_c3_g1
Oarb_149331_c3_g1_i1	Oarb_149331_c3_g1
Oarb_149331_c3_g1_i4	Oarb_149331_c3_g1
Oarb_149254_c6_g1_i8	Oarb_149254_c6_g1
Oarb_149254_c6_g1_i16	Oarb_149254_c6_g1
Oarb_149254_c6_g1_i20	Oarb_149254_c6_g1
Oarb_149240_c1_g1_i5	Oarb_149240_c1_g1
Oarb_149240_c1_g1_i6	Oarb_149240_c1_g1
Oarb_149240_c1_g1_i16	Oarb_149240_c1_g1
Oarb_149240_c1_g1_i12	Oarb_149240_c1_g1
Oarb_149329_c0_g1_i7	Oarb_149329_c0_g1
Oarb_149329_c0_g3_i1	Oarb_149329_c0_g3
Oarb_149250_c1_g2_i8	Oarb_149250_c1_g2
Oarb_149250_c1_g2_i3	Oarb_149250_c1_g2
Oarb_149250_c1_g4_i2	Oarb_149250_c1_g4
Oarb_149250_c1_g4_i1	Oarb_149250_c1_g4
Oarb_149241_c1_g1_i4	Oarb_149241_c1_g1
Oarb_149241_c1_g1_i6	Oarb_149241_c1_g1
Oarb_149241_c1_g1_i15	Oarb_149241_c1_g1
Oarb_149241_c1_g1_i11	Oarb_149241_c1_g1
Oarb_149236_c2_g1_i6	Oarb_149236_c2_g1
Oarb_149300_c0_g1_i4	Oarb_149300_c0_g1
Oarb_149309_c0_g1_i4	Oarb_149309_c0_g1
Oarb_149309_c0_g1_i8	Oarb_149309_c0_g1
Oarb_149309_c0_g1_i10	Oarb_149309_c0_g1
Oarb_149308_c0_g5_i1	Oarb_149308_c0_g5
Oarb_149308_c0_g6_i1	Oarb_149308_c0_g6
Oarb_149308_c0_g1_i4	Oarb_149308_c0_g1
Oarb_149308_c0_g1_i3	Oarb_149308_c0_g1
Oarb_149308_c0_g1_i9	Oarb_149308_c0_g1
Oarb_149308_c0_g1_i15	Oarb_149308_c0_g1
Oarb_149308_c0_g1_i10	Oarb_149308_c0_g1
Oarb_149308_c0_g1_i11	Oarb_149308_c0_g1
Oarb_149265_c2_g1_i6	Oarb_149265_c2_g1
Oarb_149265_c2_g1_i7	Oarb_149265_c2_g1
Oarb_149265_c2_g1_i10	Oarb_149265_c2_g1
Oarb_149265_c2_g1_i11	Oarb_149265_c2_g1
Oarb_149265_c2_g1_i12	Oarb_149265_c2_g1
Oarb_149265_c2_g1_i13	Oarb_149265_c2_g1
Oarb_149265_c2_g1_i14	Oarb_149265_c2_g1
Oarb_149265_c2_g1_i15	Oarb_149265_c2_g1
Oarb_149239_c1_g2_i1	Oarb_149239_c1_g2
Oarb_149239_c1_g2_i3	Oarb_149239_c1_g2
Oarb_149239_c1_g2_i4	Oarb_149239_c1_g2
Oarb_149239_c1_g2_i5	Oarb_149239_c1_g2
Oarb_149270_c2_g2_i2	Oarb_149270_c2_g2
Oarb_149270_c2_g2_i12	Oarb_149270_c2_g2
Oarb_149270_c2_g2_i4	Oarb_149270_c2_g2
Oarb_149270_c2_g2_i7	Oarb_149270_c2_g2
Oarb_149270_c2_g2_i11	Oarb_149270_c2_g2
Oarb_149256_c4_g5_i2	Oarb_149256_c4_g5
Oarb_149274_c1_g1_i9	Oarb_149274_c1_g1
Oarb_149274_c1_g1_i8	Oarb_149274_c1_g1
Oarb_149274_c1_g1_i5	Oarb_149274_c1_g1
Oarb_149274_c1_g1_i7	Oarb_149274_c1_g1
Oarb_149274_c1_g1_i15	Oarb_149274_c1_g1
Oarb_149274_c1_g1_i17	Oarb_149274_c1_g1
Oarb_149244_c3_g1_i12	Oarb_149244_c3_g1
Oarb_149244_c3_g1_i10	Oarb_149244_c3_g1
Oarb_149244_c3_g1_i3	Oarb_149244_c3_g1
Oarb_149244_c3_g1_i1	Oarb_149244_c3_g1
Oarb_149244_c3_g1_i4	Oarb_149244_c3_g1
Oarb_149262_c3_g2_i2	Oarb_149262_c3_g2
Oarb_149262_c3_g2_i1	Oarb_149262_c3_g2
Oarb_149262_c3_g2_i6	Oarb_149262_c3_g2
Oarb_149262_c3_g2_i4	Oarb_149262_c3_g2
Oarb_149315_c1_g3_i1	Oarb_149315_c1_g3
Oarb_149315_c1_g1_i20	Oarb_149315_c1_g1
Oarb_149315_c1_g1_i3	Oarb_149315_c1_g1
Oarb_149315_c1_g1_i14	Oarb_149315_c1_g1
Oarb_149315_c1_g1_i17	Oarb_149315_c1_g1
Oarb_149315_c1_g1_i19	Oarb_149315_c1_g1
Oarb_149245_c1_g1_i4	Oarb_149245_c1_g1
Oarb_149245_c1_g1_i6	Oarb_149245_c1_g1
Oarb_149294_c0_g3_i2	Oarb_149294_c0_g3
Oarb_149294_c0_g3_i3	Oarb_149294_c0_g3
Oarb_149257_c2_g1_i18	Oarb_149257_c2_g1
Oarb_149257_c2_g1_i10	Oarb_149257_c2_g1
Oarb_149257_c2_g1_i21	Oarb_149257_c2_g1
Oarb_149257_c2_g1_i22	Oarb_149257_c2_g1
Oarb_149303_c3_g3_i4	Oarb_149303_c3_g3
Oarb_149303_c3_g3_i1	Oarb_149303_c3_g3
Oarb_149303_c3_g3_i17	Oarb_149303_c3_g3
Oarb_149303_c3_g3_i13	Oarb_149303_c3_g3
Oarb_149320_c3_g1_i4	Oarb_149320_c3_g1
Oarb_149260_c3_g2_i11	Oarb_149260_c3_g2
Oarb_149260_c3_g2_i15	Oarb_149260_c3_g2
Oarb_149286_c2_g2_i1	Oarb_149286_c2_g2
Oarb_149286_c2_g1_i3	Oarb_149286_c2_g1
Oarb_149286_c2_g1_i1	Oarb_149286_c2_g1
Oarb_149251_c3_g2_i1	Oarb_149251_c3_g2
Oarb_149306_c1_g2_i1	Oarb_149306_c1_g2
Oarb_149306_c1_g2_i2	Oarb_149306_c1_g2
Oarb_149306_c1_g2_i4	Oarb_149306_c1_g2
Oarb_149306_c1_g2_i7	Oarb_149306_c1_g2
Oarb_149243_c3_g1_i1	Oarb_149243_c3_g1
Oarb_149243_c3_g2_i2	Oarb_149243_c3_g2
Oarb_149243_c3_g4_i1	Oarb_149243_c3_g4
Oarb_107722_c4_g1_i2	Oarb_107722_c4_g1
Oarb_107722_c4_g1_i4	Oarb_107722_c4_g1
Oarb_107722_c4_g1_i5	Oarb_107722_c4_g1
Oarb_107655_c4_g4_i2	Oarb_107655_c4_g4
Oarb_107647_c2_g1_i5	Oarb_107647_c2_g1
Oarb_107647_c2_g1_i10	Oarb_107647_c2_g1
Oarb_107647_c2_g1_i12	Oarb_107647_c2_g1
Oarb_107692_c1_g2_i17	Oarb_107692_c1_g2
Oarb_107692_c1_g2_i9	Oarb_107692_c1_g2
Oarb_107689_c4_g1_i2	Oarb_107689_c4_g1
Oarb_107689_c4_g1_i3	Oarb_107689_c4_g1
Oarb_107665_c7_g1_i7	Oarb_107665_c7_g1
Oarb_107721_c6_g7_i1	Oarb_107721_c6_g7
Oarb_107721_c6_g7_i2	Oarb_107721_c6_g7
Oarb_107681_c7_g1_i4	Oarb_107681_c7_g1
Oarb_107681_c8_g1_i5	Oarb_107681_c8_g1
Oarb_107681_c8_g1_i7	Oarb_107681_c8_g1
Oarb_107702_c0_g1_i6	Oarb_107702_c0_g1
Oarb_107702_c0_g1_i1	Oarb_107702_c0_g1
Oarb_107702_c0_g1_i3	Oarb_107702_c0_g1
Oarb_107702_c0_g1_i16	Oarb_107702_c0_g1
Oarb_107702_c0_g1_i12	Oarb_107702_c0_g1
Oarb_107702_c0_g1_i11	Oarb_107702_c0_g1
Oarb_107672_c0_g1_i7	Oarb_107672_c0_g1
Oarb_107672_c0_g1_i9	Oarb_107672_c0_g1
Oarb_107678_c1_g1_i2	Oarb_107678_c1_g1
Oarb_107667_c5_g1_i3	Oarb_107667_c5_g1
Oarb_107667_c5_g1_i4	Oarb_107667_c5_g1
Oarb_107667_c4_g1_i1	Oarb_107667_c4_g1
Oarb_107668_c2_g1_i10	Oarb_107668_c2_g1
Oarb_107668_c2_g1_i13	Oarb_107668_c2_g1
Oarb_107640_c3_g1_i7	Oarb_107640_c3_g1
Oarb_107640_c3_g1_i5	Oarb_107640_c3_g1
Oarb_107638_c1_g1_i21	Oarb_107638_c1_g1
Oarb_180583_c0_g1_i1	Oarb_180583_c0_g1
Oarb_127461_c0_g3_i3	Oarb_127461_c0_g3
Oarb_127509_c1_g2_i1	Oarb_127509_c1_g2
Oarb_127509_c1_g2_i2	Oarb_127509_c1_g2
Oarb_127509_c1_g2_i3	Oarb_127509_c1_g2
Oarb_127509_c1_g1_i1	Oarb_127509_c1_g1
Oarb_127509_c1_g1_i3	Oarb_127509_c1_g1
Oarb_127509_c1_g1_i2	Oarb_127509_c1_g1
Oarb_127488_c2_g3_i2	Oarb_127488_c2_g3
Oarb_127488_c2_g1_i4	Oarb_127488_c2_g1
Oarb_127488_c2_g1_i5	Oarb_127488_c2_g1
Oarb_127497_c8_g1_i4	Oarb_127497_c8_g1
Oarb_127497_c8_g1_i1	Oarb_127497_c8_g1
Oarb_127493_c0_g1_i5	Oarb_127493_c0_g1
Oarb_127493_c0_g1_i7	Oarb_127493_c0_g1
Oarb_127493_c0_g1_i2	Oarb_127493_c0_g1
Oarb_127493_c0_g1_i8	Oarb_127493_c0_g1
Oarb_127493_c0_g1_i9	Oarb_127493_c0_g1
Oarb_127448_c0_g1_i2	Oarb_127448_c0_g1
Oarb_127529_c4_g2_i1	Oarb_127529_c4_g2
Oarb_127483_c4_g1_i2	Oarb_127483_c4_g1
Oarb_127483_c4_g1_i4	Oarb_127483_c4_g1
Oarb_127496_c5_g1_i4	Oarb_127496_c5_g1
Oarb_127513_c1_g6_i4	Oarb_127513_c1_g6
Oarb_127513_c1_g6_i2	Oarb_127513_c1_g6
Oarb_127513_c1_g6_i3	Oarb_127513_c1_g6
Oarb_127513_c1_g5_i3	Oarb_127513_c1_g5
Oarb_127513_c1_g5_i2	Oarb_127513_c1_g5
Oarb_127469_c1_g1_i2	Oarb_127469_c1_g1
Oarb_127482_c3_g2_i2	Oarb_127482_c3_g2
Oarb_127512_c0_g2_i3	Oarb_127512_c0_g2
Oarb_127512_c0_g2_i2	Oarb_127512_c0_g2
Oarb_127438_c5_g1_i1	Oarb_127438_c5_g1
Oarb_127438_c5_g1_i5	Oarb_127438_c5_g1
Oarb_127438_c4_g1_i2	Oarb_127438_c4_g1
Oarb_127438_c4_g1_i4	Oarb_127438_c4_g1
Oarb_127455_c1_g3_i1	Oarb_127455_c1_g3
Oarb_127494_c7_g1_i1	Oarb_127494_c7_g1
Oarb_127464_c2_g2_i13	Oarb_127464_c2_g2
Oarb_127464_c2_g2_i9	Oarb_127464_c2_g2
Oarb_127464_c2_g2_i4	Oarb_127464_c2_g2
Oarb_127464_c2_g2_i7	Oarb_127464_c2_g2
Oarb_127489_c2_g1_i2	Oarb_127489_c2_g1
Oarb_127489_c2_g1_i6	Oarb_127489_c2_g1
Oarb_127489_c2_g1_i5	Oarb_127489_c2_g1
Oarb_127505_c3_g1_i3	Oarb_127505_c3_g1
Oarb_127524_c0_g1_i2	Oarb_127524_c0_g1
Oarb_127434_c1_g1_i1	Oarb_127434_c1_g1
Oarb_127484_c0_g1_i4	Oarb_127484_c0_g1
Oarb_127484_c0_g1_i7	Oarb_127484_c0_g1
Oarb_127484_c0_g1_i2	Oarb_127484_c0_g1
Oarb_127484_c0_g1_i3	Oarb_127484_c0_g1
Oarb_127484_c0_g1_i8	Oarb_127484_c0_g1
Oarb_137504_c1_g2_i4	Oarb_137504_c1_g2
Oarb_137504_c1_g2_i7	Oarb_137504_c1_g2
Oarb_137522_c1_g2_i8	Oarb_137522_c1_g2
Oarb_137522_c1_g2_i9	Oarb_137522_c1_g2
Oarb_137522_c1_g2_i7	Oarb_137522_c1_g2
Oarb_137465_c1_g1_i1	Oarb_137465_c1_g1
Oarb_137465_c1_g1_i2	Oarb_137465_c1_g1
Oarb_137465_c2_g1_i10	Oarb_137465_c2_g1
Oarb_137474_c0_g1_i4	Oarb_137474_c0_g1
Oarb_137474_c0_g1_i1	Oarb_137474_c0_g1
Oarb_137474_c0_g1_i2	Oarb_137474_c0_g1
Oarb_137474_c0_g1_i3	Oarb_137474_c0_g1
Oarb_137506_c2_g4_i1	Oarb_137506_c2_g4
Oarb_137506_c2_g4_i3	Oarb_137506_c2_g4
Oarb_137471_c2_g1_i3	Oarb_137471_c2_g1
Oarb_137471_c2_g1_i5	Oarb_137471_c2_g1
Oarb_137521_c1_g2_i18	Oarb_137521_c1_g2
Oarb_137521_c1_g2_i19	Oarb_137521_c1_g2
Oarb_137521_c1_g2_i10	Oarb_137521_c1_g2
Oarb_137521_c1_g2_i11	Oarb_137521_c1_g2
Oarb_137521_c1_g2_i9	Oarb_137521_c1_g2
Oarb_137521_c1_g2_i5	Oarb_137521_c1_g2
Oarb_137499_c0_g2_i3	Oarb_137499_c0_g2
Oarb_137499_c0_g2_i6	Oarb_137499_c0_g2
Oarb_137511_c1_g6_i1	Oarb_137511_c1_g6
Oarb_137511_c1_g6_i3	Oarb_137511_c1_g6
Oarb_137484_c5_g6_i2	Oarb_137484_c5_g6
Oarb_137451_c1_g2_i8	Oarb_137451_c1_g2
Oarb_137451_c1_g2_i3	Oarb_137451_c1_g2
Oarb_137451_c1_g2_i4	Oarb_137451_c1_g2
Oarb_137462_c0_g2_i3	Oarb_137462_c0_g2
Oarb_137462_c0_g2_i2	Oarb_137462_c0_g2
Oarb_137462_c0_g2_i6	Oarb_137462_c0_g2
Oarb_137448_c1_g1_i9	Oarb_137448_c1_g1
Oarb_137448_c1_g1_i7	Oarb_137448_c1_g1
Oarb_137448_c1_g1_i10	Oarb_137448_c1_g1
Oarb_137470_c6_g1_i5	Oarb_137470_c6_g1
Oarb_137456_c1_g1_i9	Oarb_137456_c1_g1
Oarb_137456_c1_g1_i4	Oarb_137456_c1_g1
Oarb_137456_c1_g1_i1	Oarb_137456_c1_g1
Oarb_137456_c1_g1_i2	Oarb_137456_c1_g1
Oarb_137456_c0_g1_i4	Oarb_137456_c0_g1
Oarb_137456_c0_g1_i1	Oarb_137456_c0_g1
Oarb_137456_c0_g1_i2	Oarb_137456_c0_g1
Oarb_137491_c2_g1_i1	Oarb_137491_c2_g1
Oarb_137500_c1_g1_i7	Oarb_137500_c1_g1
Oarb_137500_c1_g1_i3	Oarb_137500_c1_g1
Oarb_137473_c1_g1_i4	Oarb_137473_c1_g1
Oarb_137473_c1_g1_i1	Oarb_137473_c1_g1
Oarb_137518_c1_g1_i8	Oarb_137518_c1_g1
Oarb_137518_c1_g1_i5	Oarb_137518_c1_g1
Oarb_137518_c1_g1_i7	Oarb_137518_c1_g1
Oarb_137518_c1_g1_i6	Oarb_137518_c1_g1
Oarb_137518_c1_g1_i1	Oarb_137518_c1_g1
Oarb_137518_c1_g1_i3	Oarb_137518_c1_g1
Oarb_137455_c3_g1_i2	Oarb_137455_c3_g1
Oarb_137455_c3_g1_i1	Oarb_137455_c3_g1
Oarb_137455_c3_g1_i12	Oarb_137455_c3_g1
Oarb_137432_c2_g1_i2	Oarb_137432_c2_g1
Oarb_137432_c2_g1_i3	Oarb_137432_c2_g1
Oarb_137432_c2_g1_i14	Oarb_137432_c2_g1
Oarb_137464_c0_g1_i4	Oarb_137464_c0_g1
Oarb_137464_c0_g1_i2	Oarb_137464_c0_g1
Oarb_137490_c3_g2_i3	Oarb_137490_c3_g2
Oarb_137490_c3_g2_i5	Oarb_137490_c3_g2
Oarb_137520_c4_g4_i5	Oarb_137520_c4_g4
Oarb_137453_c4_g1_i14	Oarb_137453_c4_g1
Oarb_137453_c4_g1_i15	Oarb_137453_c4_g1
Oarb_137453_c4_g1_i10	Oarb_137453_c4_g1
Oarb_137453_c4_g1_i6	Oarb_137453_c4_g1
Oarb_137453_c4_g1_i7	Oarb_137453_c4_g1
Oarb_137453_c4_g1_i8	Oarb_137453_c4_g1
Oarb_137453_c4_g1_i3	Oarb_137453_c4_g1
Oarb_137510_c2_g1_i1	Oarb_137510_c2_g1
Oarb_137510_c2_g1_i8	Oarb_137510_c2_g1
Oarb_137510_c2_g1_i9	Oarb_137510_c2_g1
Oarb_137510_c2_g1_i19	Oarb_137510_c2_g1
Oarb_137510_c2_g1_i10	Oarb_137510_c2_g1
Oarb_137510_c2_g1_i15	Oarb_137510_c2_g1
Oarb_137510_c2_g1_i16	Oarb_137510_c2_g1
Oarb_137510_c2_g1_i17	Oarb_137510_c2_g1
Oarb_137514_c6_g1_i3	Oarb_137514_c6_g1
Oarb_137487_c1_g1_i9	Oarb_137487_c1_g1
Oarb_137487_c1_g1_i1	Oarb_137487_c1_g1
Oarb_137458_c0_g2_i8	Oarb_137458_c0_g2
Oarb_137458_c0_g2_i7	Oarb_137458_c0_g2
Oarb_137515_c3_g1_i2	Oarb_137515_c3_g1
Oarb_126519_c2_g6_i3	Oarb_126519_c2_g6
Oarb_126498_c6_g1_i3	Oarb_126498_c6_g1
Oarb_126498_c6_g1_i1	Oarb_126498_c6_g1
Oarb_126529_c1_g1_i14	Oarb_126529_c1_g1
Oarb_126491_c3_g1_i7	Oarb_126491_c3_g1
Oarb_126514_c3_g3_i3	Oarb_126514_c3_g3
Oarb_126479_c0_g1_i6	Oarb_126479_c0_g1
Oarb_126479_c0_g1_i3	Oarb_126479_c0_g1
Oarb_126479_c0_g1_i12	Oarb_126479_c0_g1
Oarb_126479_c0_g1_i11	Oarb_126479_c0_g1
Oarb_126436_c0_g1_i2	Oarb_126436_c0_g1
Oarb_126486_c3_g1_i5	Oarb_126486_c3_g1
Oarb_126462_c3_g1_i6	Oarb_126462_c3_g1
Oarb_126504_c3_g1_i2	Oarb_126504_c3_g1
Oarb_126504_c3_g1_i1	Oarb_126504_c3_g1
Oarb_126458_c4_g8_i1	Oarb_126458_c4_g8
Oarb_126445_c0_g1_i4	Oarb_126445_c0_g1
Oarb_126481_c0_g3_i4	Oarb_126481_c0_g3
Oarb_126481_c0_g3_i3	Oarb_126481_c0_g3
Oarb_126453_c0_g2_i1	Oarb_126453_c0_g2
Oarb_126483_c9_g1_i4	Oarb_126483_c9_g1
Oarb_126483_c9_g1_i11	Oarb_126483_c9_g1
Oarb_126483_c8_g1_i5	Oarb_126483_c8_g1
Oarb_126483_c8_g1_i6	Oarb_126483_c8_g1
Oarb_126483_c8_g1_i1	Oarb_126483_c8_g1
Oarb_126478_c5_g1_i3	Oarb_126478_c5_g1
Oarb_126446_c1_g2_i2	Oarb_126446_c1_g2
Oarb_126446_c1_g2_i5	Oarb_126446_c1_g2
Oarb_126513_c0_g1_i17	Oarb_126513_c0_g1
Oarb_126526_c1_g3_i2	Oarb_126526_c1_g3
Oarb_126509_c0_g1_i2	Oarb_126509_c0_g1
Oarb_126520_c1_g1_i8	Oarb_126520_c1_g1
Oarb_126449_c2_g1_i3	Oarb_126449_c2_g1
Oarb_126449_c2_g1_i1	Oarb_126449_c2_g1
Oarb_126434_c1_g3_i3	Oarb_126434_c1_g3
Oarb_126434_c1_g3_i4	Oarb_126434_c1_g3
Oarb_126495_c2_g1_i3	Oarb_126495_c2_g1
Oarb_126495_c2_g1_i6	Oarb_126495_c2_g1
Oarb_126459_c4_g1_i2	Oarb_126459_c4_g1
Oarb_126459_c4_g1_i3	Oarb_126459_c4_g1
Oarb_126459_c4_g1_i4	Oarb_126459_c4_g1
Oarb_126459_c4_g1_i5	Oarb_126459_c4_g1
Oarb_126432_c3_g1_i3	Oarb_126432_c3_g1
Oarb_126432_c3_g1_i2	Oarb_126432_c3_g1
Oarb_126432_c3_g1_i1	Oarb_126432_c3_g1
Oarb_126432_c3_g2_i8	Oarb_126432_c3_g2
Oarb_126432_c3_g2_i2	Oarb_126432_c3_g2
Oarb_126432_c3_g2_i6	Oarb_126432_c3_g2
Oarb_126432_c3_g2_i7	Oarb_126432_c3_g2
Oarb_110250_c3_g2_i15	Oarb_110250_c3_g2
Oarb_110250_c3_g2_i1	Oarb_110250_c3_g2
Oarb_110311_c3_g2_i2	Oarb_110311_c3_g2
Oarb_110311_c3_g2_i7	Oarb_110311_c3_g2
Oarb_110305_c1_g1_i9	Oarb_110305_c1_g1
Oarb_110305_c1_g1_i4	Oarb_110305_c1_g1
Oarb_110305_c1_g1_i6	Oarb_110305_c1_g1
Oarb_110305_c1_g1_i12	Oarb_110305_c1_g1
Oarb_110282_c4_g1_i2	Oarb_110282_c4_g1
Oarb_110282_c4_g1_i3	Oarb_110282_c4_g1
Oarb_110282_c4_g1_i5	Oarb_110282_c4_g1
Oarb_110282_c4_g1_i6	Oarb_110282_c4_g1
Oarb_110282_c4_g1_i8	Oarb_110282_c4_g1
Oarb_110282_c4_g1_i9	Oarb_110282_c4_g1
Oarb_110285_c2_g3_i4	Oarb_110285_c2_g3
Oarb_110278_c2_g2_i17	Oarb_110278_c2_g2
Oarb_110278_c2_g2_i2	Oarb_110278_c2_g2
Oarb_110278_c2_g2_i18	Oarb_110278_c2_g2
Oarb_110253_c1_g1_i1	Oarb_110253_c1_g1
Oarb_110253_c2_g10_i2	Oarb_110253_c2_g10
Oarb_110309_c2_g1_i3	Oarb_110309_c2_g1
Oarb_110309_c2_g1_i1	Oarb_110309_c2_g1
Oarb_110273_c0_g1_i1	Oarb_110273_c0_g1
Oarb_110273_c0_g1_i2	Oarb_110273_c0_g1
Oarb_110256_c0_g2_i10	Oarb_110256_c0_g2
Oarb_110256_c0_g2_i9	Oarb_110256_c0_g2
Oarb_110256_c0_g2_i7	Oarb_110256_c0_g2
Oarb_110256_c0_g2_i6	Oarb_110256_c0_g2
Oarb_110242_c8_g1_i14	Oarb_110242_c8_g1
Oarb_110242_c8_g1_i5	Oarb_110242_c8_g1
Oarb_110242_c8_g1_i2	Oarb_110242_c8_g1
Oarb_110268_c2_g4_i2	Oarb_110268_c2_g4
Oarb_110292_c3_g1_i4	Oarb_110292_c3_g1
Oarb_110234_c2_g2_i12	Oarb_110234_c2_g2
Oarb_110234_c2_g2_i11	Oarb_110234_c2_g2
Oarb_110258_c0_g1_i1	Oarb_110258_c0_g1
Oarb_110265_c1_g2_i1	Oarb_110265_c1_g2
Oarb_110265_c1_g2_i3	Oarb_110265_c1_g2
Oarb_110265_c1_g2_i4	Oarb_110265_c1_g2
Oarb_110265_c1_g2_i5	Oarb_110265_c1_g2
Oarb_110299_c2_g2_i5	Oarb_110299_c2_g2
Oarb_110327_c0_g1_i4	Oarb_110327_c0_g1
Oarb_110327_c0_g1_i5	Oarb_110327_c0_g1
Oarb_110327_c0_g1_i8	Oarb_110327_c0_g1
Oarb_110233_c0_g2_i1	Oarb_110233_c0_g2
Oarb_110233_c0_g2_i2	Oarb_110233_c0_g2
Oarb_110233_c0_g3_i2	Oarb_110233_c0_g3
Oarb_110304_c2_g3_i1	Oarb_110304_c2_g3
Oarb_110235_c2_g1_i1	Oarb_110235_c2_g1
Oarb_110261_c2_g1_i1	Oarb_110261_c2_g1
Oarb_108705_c1_g2_i2	Oarb_108705_c1_g2
Oarb_108689_c0_g1_i6	Oarb_108689_c0_g1
Oarb_108689_c0_g1_i2	Oarb_108689_c0_g1
Oarb_108689_c0_g1_i3	Oarb_108689_c0_g1
Oarb_108665_c0_g1_i1	Oarb_108665_c0_g1
Oarb_108727_c1_g1_i1	Oarb_108727_c1_g1
Oarb_108727_c1_g1_i10	Oarb_108727_c1_g1
Oarb_108645_c0_g1_i1	Oarb_108645_c0_g1
Oarb_108641_c1_g2_i1	Oarb_108641_c1_g2
Oarb_108641_c1_g2_i4	Oarb_108641_c1_g2
Oarb_108641_c1_g2_i5	Oarb_108641_c1_g2
Oarb_108641_c1_g2_i6	Oarb_108641_c1_g2
Oarb_108635_c3_g1_i1	Oarb_108635_c3_g1
Oarb_108724_c3_g1_i2	Oarb_108724_c3_g1
Oarb_108707_c2_g1_i3	Oarb_108707_c2_g1
Oarb_108722_c0_g2_i9	Oarb_108722_c0_g2
Oarb_108722_c0_g2_i2	Oarb_108722_c0_g2
Oarb_108722_c0_g2_i5	Oarb_108722_c0_g2
Oarb_108674_c3_g1_i1	Oarb_108674_c3_g1
Oarb_108667_c8_g1_i1	Oarb_108667_c8_g1
Oarb_108672_c1_g2_i5	Oarb_108672_c1_g2
Oarb_108673_c1_g1_i6	Oarb_108673_c1_g1
Oarb_108697_c3_g1_i3	Oarb_108697_c3_g1
Oarb_108697_c3_g1_i2	Oarb_108697_c3_g1
Oarb_108697_c3_g1_i4	Oarb_108697_c3_g1
Oarb_108654_c7_g1_i5	Oarb_108654_c7_g1
Oarb_108654_c7_g1_i4	Oarb_108654_c7_g1
Oarb_108654_c7_g1_i3	Oarb_108654_c7_g1
Oarb_108729_c2_g1_i2	Oarb_108729_c2_g1
Oarb_108729_c2_g1_i3	Oarb_108729_c2_g1
Oarb_108716_c0_g4_i1	Oarb_108716_c0_g4
Oarb_141808_c0_g1_i2	Oarb_141808_c0_g1
Oarb_141808_c0_g2_i4	Oarb_141808_c0_g2
Oarb_141808_c0_g3_i2	Oarb_141808_c0_g3
Oarb_141808_c0_g3_i3	Oarb_141808_c0_g3
Oarb_141764_c1_g1_i3	Oarb_141764_c1_g1
Oarb_141813_c0_g1_i4	Oarb_141813_c0_g1
Oarb_141813_c0_g1_i2	Oarb_141813_c0_g1
Oarb_141813_c0_g2_i1	Oarb_141813_c0_g2
Oarb_141813_c0_g2_i2	Oarb_141813_c0_g2
Oarb_141795_c2_g1_i3	Oarb_141795_c2_g1
Oarb_141795_c2_g1_i1	Oarb_141795_c2_g1
Oarb_141795_c2_g1_i5	Oarb_141795_c2_g1
Oarb_141795_c2_g1_i8	Oarb_141795_c2_g1
Oarb_141828_c4_g1_i12	Oarb_141828_c4_g1
Oarb_141828_c4_g1_i9	Oarb_141828_c4_g1
Oarb_141771_c0_g1_i5	Oarb_141771_c0_g1
Oarb_141771_c0_g1_i1	Oarb_141771_c0_g1
Oarb_141771_c0_g1_i8	Oarb_141771_c0_g1
Oarb_141779_c0_g2_i8	Oarb_141779_c0_g2
