genes,log2FoldChange
Oarb_101980_c0_g1,4.09772405852282
Oarb_101989_c0_g1,-0.153976535365914
Oarb_102055_c0_g1,-0.344327811395201
Oarb_102060_c2_g1,-0.627277110800371
Oarb_102064_c1_g1,0.118384470200069
Oarb_102070_c1_g1,1.12166837417744
Oarb_102097_c0_g2,-0.152313064004041
Oarb_102120_c1_g1,0.0538507306372422
Oarb_102123_c0_g1,1.14386224949442
Oarb_102132_c3_g1,-1.94747189400474
Oarb_102142_c0_g1,0.49624056962254
Oarb_102145_c0_g2,-1.10981270360919
Oarb_102151_c0_g1,-2.28182186375959
Oarb_102177_c0_g1,-2.19730965769671
Oarb_102177_c0_g2,-0.816034161114638
Oarb_102183_c3_g1,0.0498933251847215
Oarb_102209_c1_g1,-0.190265984258287
Oarb_102217_c0_g1,-1.1729135049686
Oarb_102234_c3_g3,-0.468164314398911
Oarb_102244_c0_g2,-0.606797072237458
Oarb_102246_c0_g1,0.424456556404286
Oarb_102252_c0_g1,-1.05629596083257
Oarb_102263_c0_g1,0.898158828858271
Oarb_102270_c0_g1,0.815788868091564
Oarb_102277_c1_g1,-1.00077985894723
Oarb_102283_c6_g1,0.742186469989752
Oarb_102289_c0_g1,-1.40191786175523
Oarb_102289_c0_g2,-1.3478192995387
Oarb_102291_c0_g1,-1.05761252018083
Oarb_102307_c0_g1,0.82691601909702
Oarb_102308_c0_g1,-0.519668672030654
Oarb_102317_c0_g2,0.306355544898087
Oarb_102331_c0_g1,-1.22534706862385
Oarb_102335_c0_g1,0.492241494432692
Oarb_102348_c0_g3,-1.25437923517724
Oarb_102370_c0_g1,-2.13426279437947
Oarb_102380_c0_g1,1.76900105303045
Oarb_102387_c0_g1,-0.952977472978159
Oarb_102394_c1_g1,0.882970605884253
Oarb_102401_c0_g1,-1.498230657309
Oarb_102404_c2_g2,0.901947591261736
Oarb_102426_c0_g1,-0.545359614540391
Oarb_102432_c0_g1,0.189650059011356
Oarb_102459_c2_g1,-0.596128728637602
Oarb_102475_c0_g1,-0.914249074654405
Oarb_102476_c0_g1,-1.71338338066222
Oarb_102492_c0_g1,-0.35469787375255
Oarb_102495_c0_g2,0.912896293578683
Oarb_102498_c0_g1,0.00908199959080686
Oarb_102531_c2_g1,1.38005671220768
Oarb_102538_c0_g5,1.97709800775484
Oarb_102546_c0_g1,0.568579718058963
Oarb_102559_c1_g1,0.0733542887170638
Oarb_102562_c5_g1,0.167980346626868
Oarb_102569_c0_g1,-0.565995687223151
Oarb_102570_c0_g1,-2.73134911183621
Oarb_102572_c1_g1,-0.137727978585492
Oarb_102578_c6_g1,-0.14879821125526
Oarb_102592_c0_g2,0.110210809862807
Oarb_102596_c5_g1,0.830938492917256
Oarb_102597_c2_g3,-0.405793326055399
Oarb_102607_c4_g1,0.841233370211343
Oarb_102610_c5_g1,0.0997210488158844
Oarb_102634_c1_g1,-0.436783657529627
Oarb_102648_c3_g2,0.902083928163527
Oarb_102650_c3_g3,0.679185189418906
Oarb_102651_c3_g1,2.45881280585868
Oarb_102651_c3_g2,-0.309446172735679
Oarb_102651_c4_g1,1.35079687642167
Oarb_102660_c1_g2,-0.115035836381979
Oarb_102665_c1_g1,-1.48162897386896
Oarb_102666_c2_g1,-0.449949368224724
Oarb_102680_c0_g1,0.154386921464629
Oarb_102680_c1_g3,0.722496890236219
Oarb_102682_c5_g1,1.18008859841856
Oarb_102703_c0_g1,1.54653402553782
Oarb_102714_c0_g1,-3.25446789310426
Oarb_102718_c2_g1,0.927783511684152
Oarb_102718_c2_g4,-0.367002806232063
Oarb_102720_c1_g1,-0.890830068928373
Oarb_102742_c0_g1,-3.4094835135478
Oarb_102749_c3_g1,-0.768833408289865
Oarb_102755_c0_g1,1.22270100568488
Oarb_102756_c3_g4,-0.148420720472535
Oarb_102767_c0_g1,-0.506230136938256
Oarb_102785_c8_g1,-0.998085040649487
Oarb_102810_c1_g2,-0.463028506292111
Oarb_102823_c3_g1,0.504863548589018
Oarb_102827_c0_g1,0.428044593779717
Oarb_102833_c4_g1,-0.194205266129658
Oarb_102846_c0_g1,-0.825353881839504
Oarb_102850_c0_g1,0.134423100719565
Oarb_102862_c7_g1,-0.498618137857452
Oarb_102876_c3_g1,1.7129852318876
Oarb_102892_c8_g1,0.824666824805644
Oarb_102899_c1_g2,2.23342318417129
Oarb_102900_c0_g1,-0.651234589880013
Oarb_102954_c4_g1,-0.154764582177855
Oarb_102957_c6_g2,2.19744033839797
Oarb_102966_c2_g1,0.998008579494416
Oarb_102972_c7_g2,-1.10020389918311
Oarb_102977_c0_g1,0.832713761395154
Oarb_102983_c0_g1,0.845228165363914
Oarb_102990_c2_g1,-0.696331439261936
Oarb_102995_c0_g1,-0.552823357138425
Oarb_103009_c1_g1,0.661533913756741
Oarb_103010_c1_g1,-1.46621070709095
Oarb_103011_c7_g3,1.39999226796788
Oarb_103012_c4_g1,1.38082215515528
Oarb_103012_c7_g2,1.0569774708842
Oarb_103035_c3_g2,0.607376531604518
Oarb_103050_c0_g1,-0.281389994400948
Oarb_103055_c2_g1,-2.16386469447457
Oarb_103067_c6_g2,0.696131053048749
Oarb_103068_c1_g1,0.347798051589315
Oarb_103074_c1_g2,-0.636853102273079
Oarb_103078_c1_g1,1.52108868534025
Oarb_103082_c1_g1,-1.11308030506281
Oarb_103103_c0_g1,0.701385077508341
Oarb_103103_c0_g2,0.174119607735211
Oarb_103115_c0_g1,-1.38604747722728
Oarb_103119_c1_g1,-0.45795904840177
Oarb_103122_c1_g2,-1.79687243179622
Oarb_103124_c2_g1,0.637509097880264
Oarb_103126_c0_g1,-0.566613198284236
Oarb_103145_c1_g1,-0.725241525016586
Oarb_103153_c0_g2,-0.540833052540784
Oarb_103159_c0_g1,-2.11874434631157
Oarb_103166_c2_g1,0.663110431498182
Oarb_103175_c0_g3,-0.545866098898505
Oarb_103179_c4_g1,-1.78455424408178
Oarb_103183_c4_g1,-0.385439700323866
Oarb_103186_c3_g1,-0.510031432486759
Oarb_103203_c2_g2,-0.0775839897821059
Oarb_103214_c2_g1,-0.138949078227434
Oarb_103218_c1_g1,-0.561941629439255
Oarb_103223_c6_g2,0.164222250551861
Oarb_103237_c2_g1,-1.35761319441016
Oarb_103246_c6_g1,0.234400370489103
Oarb_103247_c3_g1,-0.109495830767011
Oarb_103258_c2_g2,0.860456018391907
Oarb_103275_c2_g3,-0.430687651327875
Oarb_103277_c2_g1,-0.191530329460063
Oarb_103290_c2_g3,2.48904770760185
Oarb_103298_c0_g1,0.741474171393439
Oarb_103299_c6_g1,-0.327348394964185
Oarb_103317_c1_g1,-0.0331752658579364
Oarb_103320_c1_g2,0.698686680021478
Oarb_103327_c0_g1,1.89518705617749
Oarb_103336_c5_g2,-1.22733720999328
Oarb_103347_c6_g3,0.73287017091592
Oarb_103352_c4_g1,-0.941974569638869
Oarb_103352_c4_g3,1.00087285515187
Oarb_103355_c0_g1,1.79639810858094
Oarb_103372_c0_g1,-0.574658034131993
Oarb_103373_c0_g1,0.277983040349553
Oarb_103379_c2_g1,0.580204445504098
Oarb_103388_c6_g1,-1.18458377128745
Oarb_103394_c0_g1,-2.16549279922592
Oarb_103397_c4_g1,0.0438554731845381
Oarb_103419_c7_g1,-1.04495281647293
Oarb_103428_c2_g4,2.27968453860577
Oarb_103430_c3_g1,-2.4364557832471
Oarb_103456_c0_g1,0.783007549708026
Oarb_103462_c1_g6,0.010009337180709
Oarb_103463_c6_g1,-1.96640702918398
Oarb_103466_c6_g1,-1.23070927358781
Oarb_103477_c4_g1,0.326965643529003
Oarb_103477_c4_g2,-1.55791909723284
Oarb_103480_c0_g3,-1.71628919981608
Oarb_103485_c5_g1,0.262707450663189
Oarb_103488_c0_g3,-0.651091663570075
Oarb_103492_c1_g1,0.752857939814007
Oarb_103499_c7_g1,1.37243072194619
Oarb_103503_c0_g1,0.299908478246555
Oarb_103505_c1_g1,-2.04412162258462
Oarb_103505_c2_g1,-0.387368460528742
Oarb_103514_c0_g1,-0.323324007469309
Oarb_103516_c6_g1,0.23508983164052
Oarb_103520_c1_g3,2.3224744091358
Oarb_103541_c5_g4,17.2195121229176
Oarb_103551_c0_g1,-0.153024085857958
Oarb_103552_c1_g2,0.703372814085
Oarb_103558_c1_g1,1.31821861792291
Oarb_103558_c2_g1,1.45691605618747
Oarb_103563_c7_g2,-0.340057704461076
Oarb_103570_c6_g1,-0.144715143964318
Oarb_103576_c3_g1,-0.071994350417224
Oarb_103579_c0_g2,-0.357352302672732
Oarb_103587_c4_g1,0.384419995370409
Oarb_103597_c3_g1,0.725924923009807
Oarb_103600_c1_g1,1.11423978429587
Oarb_103612_c5_g1,0.279132504091484
Oarb_103620_c4_g4,0.452409998184844
Oarb_103632_c1_g3,-1.85180786755665
Oarb_103633_c1_g1,0.0163385729438183
Oarb_103649_c0_g1,-0.234017907473668
Oarb_103658_c0_g1,0.308989920079437
Oarb_103669_c0_g1,1.88893644838025
Oarb_103672_c5_g1,0.23738053546996
Oarb_103679_c7_g2,-0.217714078651836
Oarb_103682_c0_g1,-0.304640416521573
Oarb_103682_c0_g3,-1.51620069156872
Oarb_103684_c0_g1,1.81715114789957
Oarb_103691_c3_g1,-1.09059146574229
Oarb_103701_c7_g4,-3.80292375278752
Oarb_103712_c1_g1,-0.298251436895332
Oarb_103713_c1_g1,-1.51129259427459
Oarb_103717_c2_g1,-1.33033786175802
Oarb_103725_c4_g1,-0.472460128037439
Oarb_103731_c0_g1,-0.641909124940741
Oarb_103750_c2_g3,-0.305565312314829
Oarb_103750_c4_g1,0.778143655582793
Oarb_103759_c1_g1,0.0495304036392135
Oarb_103761_c1_g1,-1.09275817709143
Oarb_103765_c4_g1,-0.0481029212210059
Oarb_103770_c0_g1,-0.0771470070276939
Oarb_103775_c1_g1,0.29578075753268
Oarb_103775_c1_g2,-1.03156132886494
Oarb_103778_c5_g1,0.857322774319286
Oarb_103779_c1_g3,0.926342747723587
Oarb_103784_c2_g1,0.0372042624972846
Oarb_103787_c4_g1,-1.62386487724563
Oarb_103802_c1_g2,-0.15849379955207
Oarb_103807_c2_g3,-0.103822190471614
Oarb_103812_c2_g1,-0.779026632319256
Oarb_103814_c4_g3,23.4853871403116
Oarb_103826_c5_g1,-0.365185557261331
Oarb_103826_c5_g2,0.780744253231882
Oarb_103830_c4_g1,1.89893052867488
Oarb_103832_c1_g1,-0.804372930258953
Oarb_103836_c3_g1,1.97534709744237
Oarb_103847_c0_g1,-1.55801347427047
Oarb_103851_c1_g2,2.48958366815885
Oarb_103852_c1_g1,-1.89813477082133
Oarb_103857_c1_g2,-0.0925894475051138
Oarb_103871_c4_g1,0.858622858557462
Oarb_103878_c0_g1,1.89091065444846
Oarb_103883_c0_g1,1.22901206763616
Oarb_103884_c1_g1,-2.34283857026859
Oarb_103888_c3_g1,-2.30180182875169
Oarb_103892_c4_g1,-1.36722206446469
Oarb_103894_c1_g2,-3.39471748738729
Oarb_103899_c6_g3,-0.582184285600101
Oarb_103900_c1_g1,-0.598221583409673
Oarb_103915_c2_g3,0.096109490947035
Oarb_103923_c0_g2,-0.328011533906252
Oarb_103923_c0_g4,1.7298468671456
Oarb_103962_c1_g1,-0.501447936608871
Oarb_103969_c3_g1,-0.670510922247087
Oarb_103973_c0_g1,-0.144912977525406
Oarb_103980_c1_g1,-0.699028658085229
Oarb_103990_c3_g1,-0.42949338659931
Oarb_103996_c0_g1,-0.462986952824591
Oarb_104022_c3_g1,-0.758406500077535
Oarb_104034_c0_g1,-0.805559553254028
Oarb_104035_c0_g1,0.211518998450021
Oarb_104046_c3_g1,-0.147621194146851
Oarb_104049_c4_g5,-0.360120253367248
Oarb_104051_c2_g2,1.36748424807347
Oarb_104052_c3_g2,0.255708989346089
Oarb_104060_c0_g1,-1.10522260199742
Oarb_104060_c0_g3,-1.23791508204995
Oarb_104060_c0_g6,0.294927567448881
Oarb_104085_c1_g1,0.502269036577393
Oarb_104085_c2_g2,-1.44068666113106
Oarb_104089_c1_g1,-1.03454610122821
Oarb_104091_c6_g1,-1.23751721731841
Oarb_104091_c7_g2,0.750504868803937
Oarb_104094_c0_g1,-0.0456803728097674
Oarb_104099_c0_g1,-2.27005813851025
Oarb_104100_c1_g4,-1.9833292643354
Oarb_104110_c0_g1,0.0589482265837102
Oarb_104111_c2_g1,2.1972403809688
Oarb_104126_c0_g1,-2.36623305597162
Oarb_104136_c5_g1,0.270816127352524
Oarb_104152_c0_g1,-1.69743339835846
Oarb_104159_c0_g1,0.584408358215382
Oarb_104169_c0_g1,-1.03631056927593
Oarb_104190_c0_g1,1.24269351071064
Oarb_104196_c0_g1,-1.64758381334668
Oarb_104197_c0_g1,2.77678744741024
Oarb_104213_c5_g1,0.830416995445573
Oarb_104214_c0_g1,-0.981126198267101
Oarb_104216_c0_g1,-0.10979716886792
Oarb_104238_c4_g1,0.641794424186549
Oarb_104241_c2_g1,2.38742557672636
Oarb_104252_c0_g1,-1.05181682930712
Oarb_104261_c1_g1,-0.935893375670454
Oarb_104279_c3_g2,-0.82373863253131
Oarb_104301_c3_g1,0.773512662341987
Oarb_104322_c0_g1,0.845553103168574
Oarb_104323_c3_g1,0.67915805594219
Oarb_104325_c5_g12,-0.308163310867218
Oarb_104329_c0_g1,-2.23428291073359
Oarb_104330_c8_g2,-1.26268620676032
Oarb_104357_c6_g1,-1.54589860267736
Oarb_104371_c7_g2,-0.352919189158866
Oarb_104376_c0_g1,-1.29712257292811
Oarb_104378_c0_g2,-1.00424988092699
Oarb_104384_c0_g1,-1.44044567742882
Oarb_104385_c3_g1,0.547803871255921
Oarb_104388_c0_g1,-0.595286190747558
Oarb_104397_c2_g6,-4.68137413183677
Oarb_104399_c3_g1,0.789491087494408
Oarb_104403_c3_g1,2.23234839900537
Oarb_104422_c0_g1,-0.383765727765843
Oarb_104422_c0_g2,1.70966157989914
Oarb_104426_c0_g2,1.20534208609772
Oarb_104453_c1_g1,-0.995985514829057
Oarb_104458_c2_g1,-1.88408658701568
Oarb_104460_c5_g1,-2.21985506291942
Oarb_104485_c3_g3,0.72044794564695
Oarb_104488_c1_g1,-1.42009305927497
Oarb_104489_c0_g1,-0.912828212450499
Oarb_104491_c2_g1,-0.117823856812319
Oarb_104497_c4_g1,2.23215997856698
Oarb_104509_c5_g1,-0.669330670587277
Oarb_104516_c0_g1,-1.12910668469779
Oarb_104522_c4_g7,0.921040931956374
Oarb_104540_c2_g2,1.32932591590478
Oarb_104545_c2_g1,-0.859580857561672
Oarb_104559_c3_g3,-0.822907304596971
Oarb_104569_c5_g1,0.981272784993124
Oarb_104572_c4_g1,0.884333069766556
Oarb_104573_c3_g3,-0.166622054457736
Oarb_104582_c4_g1,-0.409438447795813
Oarb_104587_c0_g1,-0.86111983179668
Oarb_104609_c1_g1,0.296873596342195
Oarb_104611_c0_g1,-0.754750773913432
Oarb_104614_c0_g1,-0.108610379151457
Oarb_104618_c1_g3,-0.0343250853242829
Oarb_104623_c2_g1,0.409674432258297
Oarb_104643_c6_g2,-0.61609819046982
Oarb_104658_c7_g1,0.131083862994321
Oarb_104665_c0_g1,0.896175679411732
Oarb_104698_c4_g1,0.219145365368574
Oarb_104707_c3_g2,0.502152347983686
Oarb_104717_c2_g1,1.26937641340964
Oarb_104719_c5_g1,-1.95772057745458
Oarb_104738_c0_g1,0.762031374487899
Oarb_104740_c4_g1,-0.457511160357909
Oarb_104753_c0_g1,0.712400401050145
Oarb_104759_c3_g2,0.136007002604719
Oarb_104768_c3_g3,1.26885481906617
Oarb_104770_c1_g1,0.995414930851626
Oarb_104770_c1_g2,-0.465716809656513
Oarb_104771_c0_g1,-1.47808991041166
Oarb_104782_c0_g1,0.0273447368949151
Oarb_104798_c1_g1,-0.746410152510622
Oarb_104808_c2_g1,1.32924657532959
Oarb_104817_c1_g1,-0.801231122583022
Oarb_104819_c11_g1,0.564138231587195
Oarb_104821_c3_g2,2.74641525350627
Oarb_104847_c4_g3,-1.79415665525396
Oarb_104860_c2_g1,-0.572947958223558
Oarb_104860_c4_g1,-0.0860810942281853
Oarb_104877_c0_g1,0.510865944563236
Oarb_104899_c0_g1,-0.396599148133802
Oarb_104917_c1_g1,0.747645081105703
Oarb_104927_c10_g1,0.770742746011766
Oarb_104935_c0_g1,-0.553437692384829
Oarb_104953_c2_g3,-0.351825712449726
Oarb_104965_c1_g1,-0.295440920028284
Oarb_104971_c0_g3,-2.48518095914996
Oarb_104974_c3_g1,0.232468043541702
Oarb_105004_c0_g1,-2.20997655214726
Oarb_105005_c0_g1,0.212586158317361
Oarb_105008_c2_g1,0.346913147494884
Oarb_105011_c0_g1,2.0697944280089
Oarb_105025_c8_g1,-0.507909540530745
Oarb_105027_c15_g2,-0.597925147417306
Oarb_105044_c1_g3,0.765578499685252
Oarb_105048_c0_g1,0.869026272788206
Oarb_105061_c3_g1,-0.440778762614376
Oarb_105067_c0_g1,1.92022932383275
Oarb_105074_c4_g1,-2.0660875483441
Oarb_105075_c0_g2,0.804937185493578
Oarb_105082_c1_g2,-0.409867066203656
Oarb_105087_c0_g5,-0.217967598085354
Oarb_105093_c1_g1,-1.5167917172328
Oarb_105093_c1_g2,-0.342723602351567
Oarb_105099_c1_g1,-0.516427580226259
Oarb_105113_c1_g1,-1.88809631223067
Oarb_105126_c0_g1,-3.74496008727026
Oarb_105136_c4_g1,-0.588068975215416
Oarb_105145_c4_g2,-1.89055556159494
Oarb_105167_c2_g1,-0.576619418580497
Oarb_105171_c0_g1,0.284276338251827
Oarb_105172_c2_g1,-1.038936329324
Oarb_105173_c5_g1,-1.77232453257905
Oarb_105173_c6_g1,0.609282084210847
Oarb_105174_c3_g1,-0.106548141283963
Oarb_105181_c4_g1,-0.420817801281572
Oarb_105184_c3_g1,-0.103354769912526
Oarb_105199_c1_g1,-1.29741926134985
Oarb_105207_c1_g1,-0.357341119260261
Oarb_105213_c2_g2,-0.732871788284568
Oarb_105222_c1_g1,2.72871643348475
Oarb_105226_c1_g1,1.09669584860731
Oarb_105241_c1_g1,-0.297001573399659
Oarb_105241_c1_g3,-0.962382629690487
Oarb_105251_c2_g1,1.73301017860111
Oarb_105269_c1_g1,-2.24715789052513
Oarb_105283_c1_g2,1.01806006367244
Oarb_105297_c2_g6,-0.189059233407919
Oarb_105309_c4_g1,0.44919747405861
Oarb_105309_c6_g2,-1.01937983037719
Oarb_105314_c1_g2,0
Oarb_105324_c2_g1,1.24826757678217
Oarb_105325_c5_g1,2.03426987274655
Oarb_105328_c2_g2,-0.905287083708608
Oarb_105333_c1_g1,0.585131839486723
Oarb_105337_c3_g1,-0.520724686956367
Oarb_105346_c0_g2,0.900495582762438
Oarb_105347_c2_g3,1.64839520752088
Oarb_105349_c0_g1,0.300234452311581
Oarb_105362_c3_g1,-2.24233274036807
Oarb_105363_c3_g1,-0.144450424892857
Oarb_105364_c0_g1,-0.47177863857591
Oarb_105367_c1_g1,-1.63272080865998
Oarb_105367_c1_g3,0.157179509099358
Oarb_105372_c2_g1,0.889755175353016
Oarb_105380_c6_g4,1.10371782538245
Oarb_105388_c2_g2,0.257202943603765
Oarb_105392_c8_g2,0.801789980143979
Oarb_105396_c0_g1,-0.299742015559133
Oarb_105402_c8_g1,-0.349625002568525
Oarb_105412_c2_g2,-0.786922774710047
Oarb_105412_c2_g4,0.528316397119176
Oarb_105431_c4_g1,-0.120760146450314
Oarb_105434_c0_g1,0.237280034989546
Oarb_105434_c0_g3,0.0671914971809377
Oarb_105450_c3_g2,0.145528422944078
Oarb_105470_c1_g1,-1.15597487750836
Oarb_105483_c1_g1,1.31469164896442
Oarb_105486_c1_g2,0.0938031219622726
Oarb_105494_c1_g2,0.0723684961461461
Oarb_105494_c1_g4,0.889726238389098
Oarb_105499_c0_g1,-0.607789660953078
Oarb_105505_c2_g1,0.787799353690126
Oarb_105511_c4_g1,0.505254461069829
Oarb_105513_c2_g1,0.520546300423897
Oarb_105515_c3_g3,-1.27682738779474
Oarb_105518_c4_g1,-1.59294275741373
Oarb_105525_c4_g1,-0.427960002093887
Oarb_105531_c4_g1,-2.58927904740336
Oarb_105531_c4_g5,1.9652547347059
Oarb_105531_c4_g7,0.564075726354352
Oarb_105535_c3_g3,0.154922883543506
Oarb_105546_c3_g1,0.864025160017088
Oarb_105553_c1_g2,1.24309477144579
Oarb_105570_c1_g1,-1.30648141536756
Oarb_105606_c3_g2,-0.336185512272288
Oarb_105612_c3_g1,0.75724290240157
Oarb_105633_c2_g1,-0.427446280355045
Oarb_105641_c6_g4,1.35731702683897
Oarb_105681_c3_g1,1.23033196688895
Oarb_105686_c0_g2,-0.629808291380718
Oarb_105693_c3_g1,1.97149590852926
Oarb_105703_c6_g1,-0.617475199513314
Oarb_105711_c0_g1,-1.85407380512776
Oarb_105713_c7_g5,-1.48417079950615
Oarb_105716_c4_g1,-0.0913344086249818
Oarb_105717_c9_g1,0.223525913255341
Oarb_105720_c4_g1,-0.934619259465015
Oarb_105727_c3_g1,-0.766254534039854
Oarb_105739_c3_g5,1.25132522970623
Oarb_105740_c2_g1,1.06293098632586
Oarb_105740_c2_g2,-2.1645591253206
Oarb_105741_c1_g1,0.200158869920765
Oarb_105759_c2_g1,-0.466764644091696
Oarb_105769_c2_g3,-1.56708630772087
Oarb_105771_c0_g1,0.5751676591901
Oarb_105799_c1_g2,-0.69929816491488
Oarb_105800_c4_g1,-2.62482808244433
Oarb_105835_c2_g1,0.294290004059195
Oarb_105847_c1_g1,1.13262896308295
Oarb_105849_c0_g1,-0.0351666458305634
