genes,signedlogP
Oarb_102335_c0_g1,0.229708785695941
Oarb_102348_c0_g3,-1.03502321039549
Oarb_102370_c0_g1,-2.19833221697216
Oarb_102380_c0_g1,1.0814394657665
Oarb_102387_c0_g1,-0.497400898944874
Oarb_102394_c1_g1,0.53509852950122
Oarb_102401_c0_g1,-0.493263415832333
Oarb_102404_c2_g2,0.44925740321329
Oarb_102426_c0_g1,-0.575996320536727
Oarb_102432_c0_g1,0.25602451590337
Oarb_102459_c2_g1,-0.284830671103516
Oarb_102475_c0_g1,-0.367762708053347
Oarb_102476_c0_g1,-0.886344019421073
Oarb_102492_c0_g1,-0.118296022715578
Oarb_102495_c0_g2,0.931799950467
Oarb_102498_c0_g1,0.00401777320867766
Oarb_102531_c2_g1,0.476022986523898
Oarb_102538_c0_g5,0.615718474046318
Oarb_102546_c0_g1,0.24421477274291
Oarb_102559_c1_g1,0.122812963869148
Oarb_102562_c5_g1,0.0671919245016321
Oarb_102569_c0_g1,-0.444073117103424
Oarb_102570_c0_g1,-1.80237564864164
Oarb_102572_c1_g1,-0.0447401329809203
Oarb_102578_c6_g1,-0.0396435365628182
Oarb_102592_c0_g2,0.0776200992889787
Oarb_102596_c5_g1,0.485011947414243
Oarb_102597_c2_g3,-0.370999451766303
Oarb_102607_c4_g1,0.29010511616448
Oarb_102610_c5_g1,0.0342821118449689
Oarb_102634_c1_g1,-0.151252999383451
Oarb_102648_c3_g2,1.77981795575678
Oarb_102650_c3_g3,0.380535968466805
Oarb_102651_c3_g1,3.57157003827572
Oarb_102651_c3_g2,-0.0974211499959395
Oarb_102651_c4_g1,0.534947878485883
Oarb_102660_c1_g2,-0.104283365481766
Oarb_102665_c1_g1,-1.48042235271132
Oarb_102666_c2_g1,-0.664637033786675
Oarb_102680_c0_g1,0.0971691785877586
Oarb_102680_c1_g3,0.330264934425333
Oarb_102682_c5_g1,0.695616862177298
Oarb_102703_c0_g1,0.996483989402656
Oarb_102714_c0_g1,-6.61328095325662
Oarb_102718_c2_g1,0.471963496388764
Oarb_102718_c2_g4,-0.250245432168972
Oarb_102720_c1_g1,-1.40352471510787
Oarb_102742_c0_g1,-4.13304252810012
Oarb_102749_c3_g1,-0.308021303335844
Oarb_102755_c0_g1,1.14150663232777
Oarb_102756_c3_g4,-0.0532752987058148
Oarb_102767_c0_g1,-0.604975876485327
Oarb_102785_c8_g1,-1.34414738581244
Oarb_102810_c1_g2,-0.242341975688728
Oarb_102823_c3_g1,0.245133103879306
Oarb_102827_c0_g1,0.410098377543405
Oarb_102833_c4_g1,-0.216514739645215
Oarb_102846_c0_g1,-0.442897446178259
Oarb_102850_c0_g1,0.0515260401824278
Oarb_102862_c7_g1,-1.06170997774888
Oarb_102876_c3_g1,0.726106390452053
Oarb_102892_c8_g1,0.381788143467842
Oarb_102899_c1_g2,0.579392771445019
Oarb_102900_c0_g1,-0.74883536764822
Oarb_102954_c4_g1,-0.223073048287707
Oarb_102957_c6_g2,1.59176553543287
Oarb_102966_c2_g1,0.837255782911921
Oarb_102972_c7_g2,-0.765785291797579
Oarb_102977_c0_g1,1.15864247671632
Oarb_102983_c0_g1,0.366203602121832
Oarb_102990_c2_g1,-0.710929470522568
Oarb_102995_c0_g1,-0.999847548949731
Oarb_103009_c1_g1,2.23952423498838
Oarb_103010_c1_g1,-2.41691366930764
Oarb_103011_c7_g3,2.37813123819228
Oarb_103012_c4_g1,0.468283245402241
Oarb_103012_c7_g2,0.714639597625088
Oarb_103035_c3_g2,0.682684083516595
Oarb_103050_c0_g1,-0.189702545183536
Oarb_103055_c2_g1,-0.931316425638217
Oarb_103067_c6_g2,0.325122445643714
Oarb_103068_c1_g1,0.244025769498238
Oarb_103074_c1_g2,-0.533829439060565
Oarb_103078_c1_g1,1.15126259762232
Oarb_103082_c1_g1,-0.924417811331399
Oarb_103103_c0_g1,0.315537863310184
Oarb_103103_c0_g2,0.0872701421748163
Oarb_103115_c0_g1,-1.1500982294816
Oarb_103119_c1_g1,-0.299686548406305
Oarb_103122_c1_g2,-1.21672570920588
Oarb_103124_c2_g1,0.277697709976337
Oarb_103126_c0_g1,-0.508924102909307
Oarb_103145_c1_g1,-1.66755349994333
Oarb_103153_c0_g2,-0.800513575998307
Oarb_103159_c0_g1,-1.35618726133339
Oarb_103166_c2_g1,0.29208572161343
Oarb_103175_c0_g3,-0.616783566416008
Oarb_103179_c4_g1,-1.27895512706546
Oarb_103183_c4_g1,-0.163660170287853
Oarb_103186_c3_g1,-0.365914838731724
Oarb_103203_c2_g2,-0.0692982173989125
Oarb_103214_c2_g1,-0.0356390030346979
Oarb_103218_c1_g1,-0.962550896984038
Oarb_103223_c6_g2,0.0802221017280092
Oarb_103237_c2_g1,-0.940042487289357
Oarb_103246_c6_g1,0.0817765796374579
Oarb_103247_c3_g1,-0.16689107435158
Oarb_103258_c2_g2,0.598202634211264
Oarb_103275_c2_g3,-0.388595536229544
Oarb_103277_c2_g1,-0.0966454012496702
Oarb_103290_c2_g3,1.29189561506168
Oarb_103298_c0_g1,0.451117297743174
Oarb_103299_c6_g1,-0.148424507028821
Oarb_103317_c1_g1,-0.011707008818584
Oarb_103320_c1_g2,0.273280874925643
Oarb_103327_c0_g1,0.462986913712068
Oarb_103336_c5_g2,-1.35902630578364
Oarb_103347_c6_g3,0.444543769047027
Oarb_103352_c4_g1,-0.771921840982612
Oarb_103352_c4_g3,1.03552424047114
Oarb_103355_c0_g1,1.25375633086632
Oarb_103372_c0_g1,-0.248506397922256
Oarb_103373_c0_g1,0.534284155335296
Oarb_103379_c2_g1,0.563026069607937
Oarb_103388_c6_g1,-0.753043449106321
Oarb_103394_c0_g1,-1.12111527315548
Oarb_103397_c4_g1,0.0414027661557613
Oarb_103419_c7_g1,-0.620666348015555
Oarb_103428_c2_g4,0.711069209863346
Oarb_103430_c3_g1,-1.81350222712302
Oarb_103456_c0_g1,3.42345620007306
Oarb_103462_c1_g6,0.010648925459325
Oarb_103463_c6_g1,-1.01070523379342
Oarb_103466_c6_g1,-0.984498572520242
Oarb_103477_c4_g1,0.132089832702321
Oarb_103477_c4_g2,-1.07869505187884
Oarb_103480_c0_g3,-1.41027522486136
Oarb_103485_c5_g1,0.38245248204655
Oarb_103488_c0_g3,-1.079138155398
Oarb_103492_c1_g1,0.894181159342695
Oarb_103499_c7_g1,4.05865498470362
Oarb_103503_c0_g1,0.195549895302834
Oarb_103505_c1_g1,-0.986168309274361
Oarb_103505_c2_g1,-0.417875030948944
Oarb_103514_c0_g1,-0.36916059746179
Oarb_103516_c6_g1,0.177341562415153
Oarb_103520_c1_g3,5.37884509829949
Oarb_103541_c5_g4,NA
Oarb_103551_c0_g1,-0.0964118886947901
Oarb_103552_c1_g2,0.768841135261095
Oarb_103558_c1_g1,1.01920881864034
Oarb_103558_c2_g1,0.424889005736515
Oarb_103563_c7_g2,-0.380515942222388
Oarb_103570_c6_g1,-0.106083147404837
Oarb_103576_c3_g1,-0.0627204844469969
Oarb_103579_c0_g2,-0.323515619359385
Oarb_103587_c4_g1,0.218094082539958
Oarb_103597_c3_g1,0.390436710089229
Oarb_103600_c1_g1,0.931656975594583
Oarb_103612_c5_g1,0.120333708015811
Oarb_103620_c4_g4,0.188460588855333
Oarb_103632_c1_g3,-0.789166579748587
Oarb_103633_c1_g1,0.00843254573673399
Oarb_103649_c0_g1,-0.0822574630978747
Oarb_103658_c0_g1,0.106261565204151
Oarb_103669_c0_g1,0.73722663370917
Oarb_103672_c5_g1,0.239607212911518
Oarb_103679_c7_g2,-0.0729476877329956
Oarb_103682_c0_g1,-0.342350035328886
Oarb_103682_c0_g3,-0.62807813639294
Oarb_103684_c0_g1,1.91492836920539
Oarb_103691_c3_g1,-1.02298054952517
Oarb_103701_c7_g4,-9.18589974032744
Oarb_103712_c1_g1,-0.218526663042049
Oarb_103713_c1_g1,-0.657548091536264
Oarb_103717_c2_g1,-5.02608338256177
Oarb_103725_c4_g1,-0.322215988315172
Oarb_103731_c0_g1,-0.183972411289584
Oarb_103750_c2_g3,-0.214735689833914
Oarb_103750_c4_g1,0.342002443925566
Oarb_103759_c1_g1,0.0232223150854686
Oarb_103761_c1_g1,-0.900547573408097
Oarb_103765_c4_g1,-0.0526277065027086
Oarb_103770_c0_g1,-0.073291241696175
Oarb_103775_c1_g1,0.128549439292012
Oarb_103775_c1_g2,-0.62493443643416
Oarb_103778_c5_g1,0.517891344953123
Oarb_103779_c1_g3,0.734945854699796
Oarb_103784_c2_g1,0.012269710437805
Oarb_103787_c4_g1,-2.54423267990051
Oarb_103802_c1_g2,-0.0685051281619337
Oarb_103807_c2_g3,-0.0376542644547859
Oarb_103812_c2_g1,-0.681276170681385
Oarb_103814_c4_g3,NA
Oarb_103826_c5_g1,-0.35465050113688
Oarb_103826_c5_g2,1.91293070541936
Oarb_103830_c4_g1,1.51377365154551
Oarb_103832_c1_g1,-0.58736726406903
Oarb_103836_c3_g1,0.720417858699159
Oarb_103847_c0_g1,-0.771467111193928
Oarb_103851_c1_g2,1.63988262041459
Oarb_103852_c1_g1,-4.39935042234481
Oarb_103857_c1_g2,-0.114641717583879
Oarb_103871_c4_g1,0.422875894483947
Oarb_103878_c0_g1,0.657769690203659
Oarb_103883_c0_g1,0.367333949840909
Oarb_103884_c1_g1,-1.68405086158372
Oarb_103888_c3_g1,-0.435649246485986
Oarb_103892_c4_g1,-0.486524483325496
Oarb_103894_c1_g2,-3.44236763997508
Oarb_103899_c6_g3,-0.198020236413418
Oarb_103900_c1_g1,-0.852308501445759
Oarb_103915_c2_g3,0.0943200592820477
Oarb_103923_c0_g2,-0.113885473678509
Oarb_103923_c0_g4,0.832024648022693
Oarb_103962_c1_g1,-0.363716455574827
Oarb_103969_c3_g1,-1.53997090556873
Oarb_103973_c0_g1,-0.0600844231559089
Oarb_103980_c1_g1,-0.651400940792494
Oarb_103990_c3_g1,-0.148835115676771
Oarb_103996_c0_g1,-0.932444256544068
Oarb_104022_c3_g1,-0.29530269991083
Oarb_104034_c0_g1,-0.343752272112233
Oarb_104035_c0_g1,0.133789567907237
Oarb_104046_c3_g1,-0.0491542198437453
Oarb_104049_c4_g5,-0.493139578933083
Oarb_104051_c2_g2,0.513948530983962
Oarb_104052_c3_g2,0.104451818749135
Oarb_104060_c0_g1,-0.553906359368863
Oarb_104060_c0_g3,-1.26497329814679
Oarb_104060_c0_g6,0.105646833529791
Oarb_104085_c1_g1,0.59804941816892
Oarb_104085_c2_g2,-0.810828087368198
Oarb_104089_c1_g1,-0.537677682752036
Oarb_104091_c6_g1,-1.20094573131364
Oarb_104091_c7_g2,0.571284886274551
Oarb_104094_c0_g1,-0.0715510456883378
Oarb_104099_c0_g1,-1.00660688528204
Oarb_104100_c1_g4,-1.35890527475242
Oarb_104110_c0_g1,0.0338960819184754
Oarb_104111_c2_g1,2.52117393872128
Oarb_104126_c0_g1,-0.450056917332753
Oarb_104136_c5_g1,0.190992969839187
Oarb_104152_c0_g1,-0.985215580789165
Oarb_104159_c0_g1,0.616229981762166
Oarb_104169_c0_g1,-0.645689301209028
Oarb_104190_c0_g1,1.22927772428307
Oarb_104196_c0_g1,-1.1404702694127
Oarb_104197_c0_g1,2.05456883218054
Oarb_104213_c5_g1,0.474814228472074
Oarb_104214_c0_g1,-0.442426905219591
Oarb_104216_c0_g1,-0.0502372535035424
Oarb_104238_c4_g1,0.324239681003026
Oarb_104241_c2_g1,2.57639869174506
Oarb_104252_c0_g1,-5.39091689948047
Oarb_104261_c1_g1,-0.45479739192032
Oarb_104279_c3_g2,-2.70574475571668
Oarb_104301_c3_g1,0.854233758831146
Oarb_104322_c0_g1,0.284785546524418
Oarb_104323_c3_g1,0.284389596069554
Oarb_104325_c5_g12,-0.243483723223962
Oarb_104329_c0_g1,-1.34665628469258
Oarb_104330_c8_g2,-0.475999206634909
Oarb_104357_c6_g1,-0.278992829520252
Oarb_104371_c7_g2,-0.209143613598451
Oarb_104376_c0_g1,-0.548262423412159
Oarb_104378_c0_g2,-0.69158533796742
Oarb_104384_c0_g1,-1.4009204567415
Oarb_104385_c3_g1,0.331866382586063
Oarb_104388_c0_g1,-0.317467740529018
Oarb_104397_c2_g6,-5.63190426921427
Oarb_104399_c3_g1,0.829389727168212
Oarb_104403_c3_g1,0.841767378830667
Oarb_104422_c0_g1,-0.176375272390888
Oarb_104422_c0_g2,0.670585375358628
Oarb_104426_c0_g2,0.563173836131533
Oarb_104453_c1_g1,-0.890857233473726
Oarb_104458_c2_g1,-1.31904369252137
Oarb_104460_c5_g1,-0.991411836805692
Oarb_104485_c3_g3,0.246417112100846
Oarb_104488_c1_g1,-0.958170533928921
Oarb_104489_c0_g1,-0.874422344221051
Oarb_104491_c2_g1,-0.194517549188306
Oarb_104497_c4_g1,0.838527992410508
Oarb_104509_c5_g1,-0.385446565208189
Oarb_104516_c0_g1,-0.499999768720811
Oarb_104522_c4_g7,1.24203224048299
Oarb_104540_c2_g2,1.24439261515984
Oarb_104545_c2_g1,-0.872927807531512
Oarb_104559_c3_g3,-0.450391326184358
Oarb_104569_c5_g1,0.986364642074292
Oarb_104572_c4_g1,0.638991068970966
Oarb_104573_c3_g3,-0.116115316195888
Oarb_104582_c4_g1,-0.231308470656309
Oarb_104587_c0_g1,-0.334808104648468
Oarb_104609_c1_g1,0.395930032148487
Oarb_104611_c0_g1,-1.08229861200855
Oarb_104614_c0_g1,-0.0498229203440929
Oarb_104618_c1_g3,-0.0138742401245
Oarb_104623_c2_g1,0.142390163613925
Oarb_104643_c6_g2,-0.267257855043178
Oarb_104658_c7_g1,0.0793476949798063
Oarb_104665_c0_g1,0.753456123184992
Oarb_104698_c4_g1,0.383906674784507
Oarb_104707_c3_g2,0.231957522207347
Oarb_104717_c2_g1,0.604321339086635
Oarb_104719_c5_g1,-2.83419450067383
Oarb_104738_c0_g1,0.268605573488078
Oarb_104740_c4_g1,-0.651026014902017
Oarb_104753_c0_g1,0.267726204319168
Oarb_104759_c3_g2,0.175024945813939
Oarb_104768_c3_g3,0.884212821825933
Oarb_104770_c1_g1,0.607869706546882
Oarb_104770_c1_g2,-0.451256497554432
Oarb_104771_c0_g1,-0.967898944521255
Oarb_104782_c0_g1,0.00489204080862934
Oarb_104798_c1_g1,-0.842297865708998
Oarb_104808_c2_g1,1.74387723596268
Oarb_104817_c1_g1,-0.204991712408865
Oarb_104819_c11_g1,0.568394001313039
Oarb_104821_c3_g2,1.1451682922294
Oarb_104847_c4_g3,-0.759478477655505
Oarb_104860_c2_g1,-0.378801496685607
Oarb_104860_c4_g1,-0.140397780460747
Oarb_104877_c0_g1,0.541277477960115
Oarb_104899_c0_g1,-0.269402671936327
Oarb_104917_c1_g1,1.32440685054044
Oarb_104927_c10_g1,1.12524736549848
Oarb_104935_c0_g1,-0.59824142867429
Oarb_104953_c2_g3,-0.138391625233461
Oarb_104965_c1_g1,-0.391372278535611
Oarb_104971_c0_g3,-0.476976877410394
Oarb_104974_c3_g1,0.16942391548757
Oarb_105004_c0_g1,-2.95733384380982
Oarb_105005_c0_g1,0.0990447864345308
Oarb_105008_c2_g1,0.177039954034906
Oarb_105011_c0_g1,1.59875902712726
Oarb_105025_c8_g1,-0.218457519564486
Oarb_105027_c15_g2,-0.249605842641604
Oarb_105044_c1_g3,0.382937252701339
Oarb_105048_c0_g1,0.620316213998336
Oarb_105061_c3_g1,-0.38308697835855
Oarb_105067_c0_g1,1.05567819318167
Oarb_105074_c4_g1,-1.06444797950232
Oarb_105075_c0_g2,0.360721275750799
Oarb_105082_c1_g2,-0.467026029580949
Oarb_105087_c0_g5,-0.153581269388354
Oarb_105093_c1_g1,-3.91897728441957
Oarb_105093_c1_g2,-0.191734265637687
Oarb_105099_c1_g1,-0.311725739905772
Oarb_105113_c1_g1,-1.60227853078095
Oarb_105126_c0_g1,-3.67774072930444
Oarb_105136_c4_g1,-0.332146190890355
Oarb_105145_c4_g2,-7.34013750118135
Oarb_105167_c2_g1,-0.346644360797748
Oarb_105171_c0_g1,0.0926367278363038
Oarb_105172_c2_g1,-1.3631976348099
Oarb_105173_c5_g1,-0.929712813258989
Oarb_105173_c6_g1,0.239831548447037
Oarb_105174_c3_g1,-0.0268605330305205
Oarb_105181_c4_g1,-0.269144031579516
Oarb_105184_c3_g1,-0.080160466272935
Oarb_105199_c1_g1,-1.52771123285605
Oarb_105207_c1_g1,-0.144788848154811
Oarb_105213_c2_g2,-0.421185611179554
Oarb_105222_c1_g1,2.98808952716945
Oarb_105226_c1_g1,1.7440159803318
Oarb_105241_c1_g1,-0.316810208077728
Oarb_105241_c1_g3,-0.537735288747225
Oarb_105251_c2_g1,0.723716957227369
Oarb_105269_c1_g1,-1.36477722229812
Oarb_105283_c1_g2,0.996759346749835
Oarb_105297_c2_g6,-0.0674939459164808
Oarb_105309_c4_g1,0.270390853404153
Oarb_105309_c6_g2,NA
Oarb_105314_c1_g2,NA
Oarb_105324_c2_g1,0.534932587270246
Oarb_105325_c5_g1,3.73230466700682
Oarb_105328_c2_g2,-1.6163468857812
Oarb_105333_c1_g1,0.361804412412012
Oarb_105337_c3_g1,-0.220207305418828
Oarb_105346_c0_g2,0.709590384963173
Oarb_105347_c2_g3,1.60944886952708
Oarb_105349_c0_g1,0.45319986294483
Oarb_105362_c3_g1,-2.60783365352427
Oarb_105363_c3_g1,-0.0816776576932631
Oarb_105364_c0_g1,-0.699939796012981
Oarb_105367_c1_g1,-1.36567001246306
Oarb_105367_c1_g3,0.0849506301302025
Oarb_105372_c2_g1,0.319061406710771
Oarb_105380_c6_g4,0.432394831391487
Oarb_105388_c2_g2,0.0884677112827184
Oarb_105392_c8_g2,0.454447979038186
Oarb_105396_c0_g1,-0.409768898571659
Oarb_105402_c8_g1,-0.612187035484857
Oarb_105412_c2_g2,-0.396208199463385
Oarb_105412_c2_g4,0.318317267238713
Oarb_105431_c4_g1,-0.114406447765921
Oarb_105434_c0_g1,0.137361600051021
Oarb_105434_c0_g3,0.0479596665779017
Oarb_105450_c3_g2,0.141836418145369
Oarb_105470_c1_g1,-1.15811633162905
Oarb_105483_c1_g1,0.848243631326595
Oarb_105486_c1_g2,0.0511295921888685
Oarb_105494_c1_g2,0.0295785549988854
Oarb_105494_c1_g4,0.600892141116514
Oarb_105499_c0_g1,-0.308260988978608
Oarb_105505_c2_g1,0.447764418672132
Oarb_105511_c4_g1,0.274528377851388
Oarb_105513_c2_g1,0.214356872582087
Oarb_105515_c3_g3,-0.855254676531108
Oarb_105518_c4_g1,-5.0499805749434
Oarb_105525_c4_g1,-0.351542426856892
Oarb_105531_c4_g1,-2.72719843592375
Oarb_105531_c4_g5,0.683085710437485
Oarb_105531_c4_g7,0.206373695473303
Oarb_105535_c3_g3,0.0790178642815372
Oarb_105546_c3_g1,3.4257000240997
Oarb_105553_c1_g2,0.489258966785099
Oarb_105570_c1_g1,-0.805687240274669
Oarb_105606_c3_g2,-0.105765682493525
Oarb_105612_c3_g1,2.13231200120084
Oarb_105633_c2_g1,-1.03970812247916
Oarb_105641_c6_g4,0.40733601425456
Oarb_105681_c3_g1,0.440111303644028
Oarb_105686_c0_g2,-0.26879694000133
Oarb_105693_c3_g1,1.31930424224626
Oarb_105703_c6_g1,-0.290978730267734
Oarb_105711_c0_g1,-0.343004595238556
Oarb_105713_c7_g5,-1.33303920671728
Oarb_105716_c4_g1,-0.0851500808146184
Oarb_105717_c9_g1,0.0787850984955977
Oarb_105720_c4_g1,-0.300895058297943
Oarb_105727_c3_g1,-1.84668715875356
Oarb_105739_c3_g5,0.947873616123205
Oarb_105740_c2_g1,2.1697805693843
Oarb_105740_c2_g2,-1.32819093588401
Oarb_105741_c1_g1,0.144492766675981
Oarb_105759_c2_g1,-0.539602594085547
Oarb_105769_c2_g3,-2.97483525127404
Oarb_105771_c0_g1,0.989021944639242
Oarb_105799_c1_g2,-0.289639587473304
Oarb_105800_c4_g1,-2.25526068316697
Oarb_105835_c2_g1,0.105609522248948
