log2FoldChange,genes
-0.564346746421604,Oarb_134773_c4_g1
0.221606770122207,Oarb_134776_c0_g1
-0.122037185673717,Oarb_134777_c0_g1
2.60675303323149,Oarb_134787_c2_g1
0.812208954677751,Oarb_134789_c2_g1
0.879240403980085,Oarb_134794_c1_g1
0.27021104922856,Oarb_134803_c0_g1
-0.681884803123705,Oarb_134806_c6_g1
0.594032331563829,Oarb_134809_c3_g3
0.00818622587778228,Oarb_134813_c2_g2
0.463897061105807,Oarb_134818_c3_g2
0.0931012232181273,Oarb_134819_c1_g3
1.27684907718869,Oarb_134822_c0_g1
1.03201572929114,Oarb_134826_c4_g1
-0.167786052529065,Oarb_134829_c4_g1
-0.352942746513841,Oarb_134829_c5_g2
-1.46258974556042,Oarb_134831_c1_g1
0.0617945580529915,Oarb_134831_c2_g1
2.01445536905601,Oarb_134835_c3_g1
0.738918519212178,Oarb_134837_c5_g1
0.911519869150847,Oarb_134838_c0_g1
-1.81859078863363,Oarb_134838_c0_g2
-0.170247206132125,Oarb_134840_c5_g1
0.663845171209535,Oarb_134840_c5_g4
0.509194688856631,Oarb_134845_c0_g1
-1.70666443576736,Oarb_134857_c0_g1
1.07753005932472,Oarb_134858_c1_g2
-0.664164580456802,Oarb_134865_c0_g1
-0.0652971071611279,Oarb_134867_c6_g1
0.571513533839501,Oarb_134868_c4_g1
0.601969390103858,Oarb_134870_c2_g1
0.402011295450439,Oarb_134870_c3_g1
1.03820069097544,Oarb_134874_c1_g2
1.04615331822912,Oarb_134876_c2_g1
0.290172824054566,Oarb_134889_c4_g1
0.402698998085964,Oarb_134890_c1_g2
0.368283124083136,Oarb_134894_c3_g1
1.02620222056806,Oarb_134898_c4_g2
1.64972359340036,Oarb_134903_c2_g3
1.48392582353644,Oarb_134905_c0_g1
-1.61119114200796,Oarb_134911_c2_g1
1.35217442927222,Oarb_134912_c5_g1
0.177178133410731,Oarb_134914_c1_g3
-0.180378227779708,Oarb_134921_c5_g1
-1.02952017773482,Oarb_134928_c2_g1
-1.24891696610964,Oarb_134930_c0_g1
-2.84472331631272,Oarb_134931_c3_g2
0.809821045339755,Oarb_134943_c1_g2
-1.47460791052305,Oarb_134947_c3_g1
1.24939977652161,Oarb_134948_c0_g2
0.4410771492315,Oarb_134949_c3_g5
-0.78280383207743,Oarb_134953_c1_g2
-0.23072204813488,Oarb_134957_c5_g3
1.05768840735656,Oarb_134966_c3_g1
-0.900689489180711,Oarb_134968_c1_g1
-1.59965983947607,Oarb_134981_c3_g1
-0.275400096596837,Oarb_134987_c1_g1
1.15477117662751,Oarb_134988_c2_g1
0.407339410199959,Oarb_134989_c2_g1
-0.198307427047093,Oarb_135001_c2_g1
-1.44945124915394,Oarb_135001_c2_g2
-0.102750055775352,Oarb_135005_c0_g1
-0.45769474147313,Oarb_135007_c0_g1
1.27224799275225,Oarb_135012_c1_g1
0.777692677050914,Oarb_135015_c1_g2
-1.00006831074688,Oarb_135016_c3_g3
0.0728053604782611,Oarb_135017_c2_g1
-0.513580345213048,Oarb_135019_c4_g1
2.33297944719692,Oarb_135029_c4_g1
0.642238879570286,Oarb_135032_c4_g1
-1.71376213906878,Oarb_135033_c0_g1
1.32662546348961,Oarb_135037_c0_g1
-0.659033417255273,Oarb_135038_c5_g1
1.53539721516933,Oarb_135039_c1_g1
0.165235640353589,Oarb_135045_c4_g3
0.94179944369566,Oarb_135047_c3_g1
-0.734766735680809,Oarb_135054_c2_g2
1.38240618721293,Oarb_135056_c1_g1
0.32480681805758,Oarb_135059_c2_g1
-1.46910994623466,Oarb_135066_c1_g2
0.780446553312481,Oarb_135067_c3_g1
0.667811737340877,Oarb_135081_c1_g1
0.722874710520696,Oarb_135083_c2_g1
0.160698442860992,Oarb_135086_c0_g1
0.936949696790806,Oarb_135092_c4_g2
0.275421173916475,Oarb_135102_c5_g1
0.382523974835145,Oarb_135106_c2_g1
0.567083042156381,Oarb_135113_c1_g1
-0.5825601909041,Oarb_135114_c3_g1
-0.400154115115024,Oarb_135114_c4_g1
2.41405361552931,Oarb_135117_c0_g1
-0.842058103707934,Oarb_135118_c7_g1
1.77219906322677,Oarb_135121_c0_g1
-0.713161957341404,Oarb_135122_c1_g2
-1.6318184285739,Oarb_135123_c3_g2
-0.0101256359167552,Oarb_135124_c0_g2
0.658510161454302,Oarb_135133_c3_g1
0.515581941732799,Oarb_135140_c5_g2
-3.42157377512559,Oarb_135146_c2_g1
-2.73820235879159,Oarb_135146_c2_g3
0.251819943519801,Oarb_135153_c0_g1
0.14516385107327,Oarb_135154_c2_g1
0.113782078332166,Oarb_135158_c1_g1
-0.839508669379258,Oarb_135158_c2_g3
-1.89372102413571,Oarb_135163_c0_g1
0.429898421367819,Oarb_135164_c5_g1
0.19777884137943,Oarb_135171_c0_g1
-2.95959480583237,Oarb_135176_c1_g1
0.130130919402568,Oarb_135176_c1_g4
1.68549026727184,Oarb_135178_c5_g3
0.136418411851029,Oarb_135180_c3_g6
-1.67064753410538,Oarb_135188_c0_g1
0.712777485200088,Oarb_135189_c0_g1
0.754363130950506,Oarb_135192_c1_g1
1.31669491841407,Oarb_135193_c0_g1
-0.365820669880929,Oarb_135199_c0_g1
1.76871914086362,Oarb_135200_c1_g1
0.271646581229871,Oarb_135201_c0_g1
-1.53038480827164,Oarb_135210_c3_g1
-0.0719395949671595,Oarb_135216_c1_g1
-0.825402274073107,Oarb_135229_c0_g2
0.301892886467444,Oarb_135231_c0_g1
-0.810250088779857,Oarb_135231_c0_g4
0.764421095976633,Oarb_135235_c5_g1
-0.046397927028934,Oarb_135242_c1_g1
-0.366493832834024,Oarb_135246_c2_g1
0.463933439630853,Oarb_135247_c2_g3
0.736147270742992,Oarb_135261_c3_g1
-0.110203438533733,Oarb_135274_c0_g1
-1.89644194579301,Oarb_135274_c0_g2
0.819296346708821,Oarb_135281_c3_g1
1.89878138552017,Oarb_135290_c1_g1
-1.87177218320609,Oarb_135296_c1_g1
0.877695410154375,Oarb_135301_c4_g2
1.71969466148334,Oarb_135302_c2_g1
0.666200440448755,Oarb_135309_c0_g1
1.06490156856794,Oarb_135309_c0_g2
-3.37862167609757,Oarb_135311_c4_g1
-1.48515140784189,Oarb_135313_c0_g2
1.41543516514886,Oarb_135324_c2_g1
-0.0538473288676971,Oarb_135327_c0_g2
0.76848488777629,Oarb_135335_c5_g1
0.516710203281598,Oarb_135336_c1_g2
0.0554629332237536,Oarb_135343_c2_g1
1.5974427370001,Oarb_135344_c0_g1
1.56354374283758,Oarb_135346_c8_g1
0.687755335768373,Oarb_135347_c3_g2
0.121724279059535,Oarb_135350_c4_g1
-0.628436339220552,Oarb_135353_c3_g1
1.94398093701633,Oarb_135358_c2_g2
1.27363721263135,Oarb_135359_c1_g2
-0.719273686589576,Oarb_135370_c1_g1
-1.13524372217347,Oarb_135374_c2_g4
0.966118722113682,Oarb_135378_c3_g1
-0.02226865390463,Oarb_135387_c4_g1
0.164693274533376,Oarb_135389_c4_g2
-1.50165788214703,Oarb_135394_c2_g2
-0.660690479919525,Oarb_135397_c3_g1
0.71783871346557,Oarb_135400_c0_g1
-0.787681766669171,Oarb_135403_c1_g1
0.910878128338348,Oarb_135404_c1_g1
2.66736049820137,Oarb_135410_c3_g1
0.232854232815924,Oarb_135411_c0_g2
-1.361744664973,Oarb_135414_c2_g1
0.0149150666766864,Oarb_135419_c0_g1
-0.173841001116027,Oarb_135429_c0_g2
0.0304259101230305,Oarb_135431_c1_g1
-0.608016853395782,Oarb_135435_c1_g1
-0.551978264273333,Oarb_135440_c2_g1
-1.40002744507199,Oarb_135451_c1_g1
0.406511189022682,Oarb_135452_c3_g2
-0.255124133193646,Oarb_135452_c3_g3
1.65591254849506,Oarb_135460_c1_g2
-0.0912629667350886,Oarb_135462_c0_g3
0.424480120232784,Oarb_135466_c4_g1
0.977815156814905,Oarb_135472_c5_g2
0.851871274153569,Oarb_135474_c0_g1
-1.45231041568033,Oarb_135475_c4_g1
-0.697659114680129,Oarb_135475_c4_g3
-0.893457324181742,Oarb_135485_c1_g1
-0.436208287992091,Oarb_135498_c2_g1
-0.0779533437250867,Oarb_135499_c1_g1
1.56826846658461,Oarb_135503_c1_g2
1.93050514628595,Oarb_135508_c0_g1
-0.107842233267666,Oarb_135510_c4_g1
-0.412626156042817,Oarb_135512_c1_g1
-0.142176141120063,Oarb_135518_c0_g4
-2.13097578774558,Oarb_135522_c7_g1
-1.20987464562073,Oarb_135527_c4_g1
-1.38956801034241,Oarb_135529_c0_g1
0.765078927169076,Oarb_135530_c2_g1
0.07963321455161,Oarb_135531_c0_g1
0.672842262657341,Oarb_135532_c2_g1
-0.577795518182383,Oarb_135536_c0_g2
0.521254346149021,Oarb_135541_c2_g1
-0.239305383102202,Oarb_135546_c4_g1
1.39319148940478,Oarb_135548_c1_g3
-0.44748144645389,Oarb_135551_c0_g3
1.37579757888167,Oarb_135552_c0_g2
0.386763682342339,Oarb_135560_c1_g1
-1.36088508566675,Oarb_135567_c4_g2
-0.145781019566681,Oarb_135568_c3_g1
0.161731108605859,Oarb_135569_c4_g2
0.566041732548162,Oarb_135573_c5_g1
-0.309748936363541,Oarb_135575_c1_g1
-2.15282230485397,Oarb_135581_c3_g1
0.609486791392383,Oarb_135589_c1_g1
-0.186495749982813,Oarb_135592_c0_g1
-0.751375749334996,Oarb_135599_c2_g2
-0.842437511760701,Oarb_135606_c1_g2
-0.644234991385074,Oarb_135606_c1_g3
-1.39159284817235,Oarb_135608_c5_g1
1.59752746605956,Oarb_135609_c0_g1
-1.55401386862467,Oarb_135610_c1_g1
-0.438207181814611,Oarb_135616_c1_g1
-0.148733760678482,Oarb_135618_c0_g1
2.42564367932719,Oarb_135620_c3_g2
0.432241278958533,Oarb_135630_c1_g3
0.968067109782948,Oarb_135631_c1_g2
0.284654571572667,Oarb_135632_c1_g2
-2.29279351335007,Oarb_135634_c1_g2
-0.0716604712096769,Oarb_135635_c3_g2
-1.10164326076784,Oarb_135642_c0_g1
-0.840670082261663,Oarb_135643_c2_g4
3.62703975795602,Oarb_135644_c2_g2
-0.945744505724995,Oarb_135645_c0_g1
0.658294338078044,Oarb_135645_c1_g1
-0.0708699905376006,Oarb_135653_c0_g3
0.216052452754135,Oarb_135654_c2_g3
0.999831776089949,Oarb_135656_c0_g1
0.519735256064324,Oarb_135661_c0_g1
1.34404302406285,Oarb_135661_c0_g2
0.702831973891972,Oarb_135668_c1_g1
-1.00109399130131,Oarb_135670_c0_g1
0.958450618207883,Oarb_135677_c1_g1
0.298404287147156,Oarb_135678_c3_g1
0.348377407878209,Oarb_135679_c1_g4
0.678479624841651,Oarb_135684_c0_g1
0.688234360204027,Oarb_135685_c1_g1
0.405145173236378,Oarb_135695_c0_g3
-0.952175244135419,Oarb_135698_c2_g1
1.72700546582343,Oarb_135701_c0_g1
-0.487043235817893,Oarb_135703_c1_g2
1.08860220609503,Oarb_135706_c2_g4
0.300601432551604,Oarb_135707_c0_g1
-4.89721552904237,Oarb_135713_c0_g2
0.338935070016775,Oarb_135719_c4_g1
-0.0550892240859668,Oarb_135727_c1_g1
1.5368360811962,Oarb_135733_c0_g2
2.86279991593593,Oarb_135736_c4_g1
1.54106128333195,Oarb_135740_c5_g1
0.138346211099634,Oarb_135741_c1_g1
0.839630165786861,Oarb_135742_c3_g1
0.151803753409555,Oarb_135751_c0_g3
0.518980519735459,Oarb_135765_c2_g3
0.583894831769804,Oarb_135770_c2_g2
0.615067940349474,Oarb_135771_c3_g1
3.00947122572254,Oarb_135774_c4_g1
0.296530408820117,Oarb_135791_c5_g1
-0.173544256521384,Oarb_135796_c0_g1
0.141331077068345,Oarb_135797_c0_g1
-0.378456182142588,Oarb_135805_c0_g1
2.76089636440676,Oarb_135812_c1_g2
0.780736532133924,Oarb_135816_c1_g1
-0.452992819895279,Oarb_135822_c4_g1
1.33780370688129,Oarb_135827_c3_g1
0.33592847165314,Oarb_135832_c2_g5
-1.48699707895664,Oarb_135838_c2_g2
0.668182014038771,Oarb_135843_c1_g1
0.8757870652246,Oarb_135847_c3_g4
0.218358151985682,Oarb_135848_c0_g1
-0.144709036109776,Oarb_135849_c0_g1
0.285234910096449,Oarb_135861_c2_g1
-1.10790284515246,Oarb_135864_c0_g1
-0.391549804067875,Oarb_135864_c0_g5
-0.0565382723693933,Oarb_135868_c4_g1
0.661905680443737,Oarb_135872_c6_g1
0.77400551028558,Oarb_135873_c2_g1
0.404332085598108,Oarb_135874_c4_g2
-1.94603649517216,Oarb_135886_c3_g2
-0.183987218987371,Oarb_135893_c2_g1
-0.616015991112703,Oarb_135895_c0_g1
1.13834873853208,Oarb_135912_c2_g1
-1.21763800260644,Oarb_135915_c3_g1
-0.821482352588527,Oarb_135924_c5_g2
0.0801149428131058,Oarb_135927_c0_g1
-2.20189294212634,Oarb_135928_c2_g1
-0.0214710971620821,Oarb_135934_c3_g1
0.351016407983845,Oarb_135934_c3_g2
1.13398121979977,Oarb_135940_c2_g1
-4.4210392278821,Oarb_135941_c1_g1
-0.658492235698752,Oarb_135942_c0_g1
0.455908684376632,Oarb_135944_c0_g1
0.71934921288879,Oarb_135946_c5_g1
0.726432996886108,Oarb_135948_c6_g1
0.657889779634092,Oarb_135948_c9_g2
-0.453637526423701,Oarb_135950_c2_g1
0.902865504226219,Oarb_135957_c5_g1
0.333799514765576,Oarb_135965_c0_g1
0.509089477123065,Oarb_135968_c2_g3
0.37228104668213,Oarb_135982_c3_g2
-0.898778230659469,Oarb_135985_c5_g2
0.155877791194917,Oarb_135988_c1_g1
-0.0270286944625179,Oarb_135989_c0_g1
-1.1174781461234,Oarb_135990_c0_g1
-0.763595616899408,Oarb_135991_c1_g1
0.881151694817314,Oarb_135993_c0_g1
-0.134766127581162,Oarb_135994_c1_g1
-0.853576908800046,Oarb_135995_c2_g2
0.0135599465520098,Oarb_136004_c0_g2
-0.126414884574599,Oarb_136006_c0_g2
0.465664734199766,Oarb_136007_c3_g1
1.15410481739889,Oarb_136010_c3_g1
-0.712994391235703,Oarb_136011_c0_g1
-0.981625937528058,Oarb_136013_c2_g1
0.0887110583711546,Oarb_136028_c7_g1
-0.304874886861423,Oarb_136041_c1_g1
-0.702833533834008,Oarb_136042_c2_g1
1.49498471829905,Oarb_136042_c3_g4
0.281770022197867,Oarb_136045_c1_g2
-0.985801007333381,Oarb_136049_c0_g1
-0.340485482119028,Oarb_136051_c3_g1
-0.245413565972523,Oarb_136058_c3_g1
2.86122275023052,Oarb_136062_c1_g1
1.83593926620389,Oarb_136065_c0_g2
-0.157339744214128,Oarb_136066_c7_g1
1.22058493974769,Oarb_136082_c5_g1
-0.0646336038404267,Oarb_136084_c5_g4
-2.28685234105943,Oarb_136086_c3_g3
0.805987490563652,Oarb_136088_c4_g1
0.955002232758651,Oarb_136090_c2_g1
-0.489604532474064,Oarb_136092_c0_g1
-0.0511179883475855,Oarb_136093_c1_g1
1.95243355255892,Oarb_136099_c1_g7
1.27454266319562,Oarb_136107_c0_g2
0.957434516810717,Oarb_136123_c1_g1
0.0838177091392,Oarb_136126_c0_g1
-4.07411906585699,Oarb_136128_c5_g2
4.36129833201273,Oarb_136136_c0_g2
-0.324687729621419,Oarb_136137_c3_g1
0.661989607146555,Oarb_136139_c3_g1
-0.385516421863113,Oarb_136144_c2_g2
0.124739303165598,Oarb_136145_c4_g4
-1.86960053451115,Oarb_136151_c0_g1
1.58289215867172,Oarb_136152_c4_g1
0.163565065190263,Oarb_136155_c1_g1
2.16472621123005,Oarb_136157_c0_g4
-1.75636015645966,Oarb_136162_c2_g1
2.22982735124005,Oarb_136164_c1_g2
0.891674015106998,Oarb_136169_c5_g2
1.61755162272122,Oarb_136172_c1_g1
-0.234428880161146,Oarb_136178_c3_g1
0.25592479474775,Oarb_136184_c1_g1
0.449212426208658,Oarb_136186_c0_g1
1.60761841622475,Oarb_136195_c0_g1
-0.0184992609972702,Oarb_136201_c1_g1
0.159228521056822,Oarb_136205_c1_g1
3.24964121583723,Oarb_136205_c1_g2
-0.518206109285471,Oarb_136211_c3_g1
-0.152984722705938,Oarb_136212_c0_g1
0.569267888881532,Oarb_136215_c2_g1
-0.12192840747905,Oarb_136217_c2_g3
-0.400868052386105,Oarb_136225_c4_g2
0.0589038142800282,Oarb_136228_c3_g5
0.346477936313391,Oarb_136230_c3_g1
0.832177278641578,Oarb_136231_c1_g1
-2.27020751254171,Oarb_136234_c5_g1
0.76047134618319,Oarb_136238_c1_g2
-0.536546400961163,Oarb_136249_c7_g1
-0.290061316110967,Oarb_136254_c1_g1
-0.304252946788192,Oarb_136256_c0_g1
-1.31005605555214,Oarb_136259_c6_g1
-0.860970985768255,Oarb_136260_c0_g2
0.973534119903084,Oarb_136262_c2_g1
0.969674902193868,Oarb_136263_c5_g1
0.543410122982296,Oarb_136278_c4_g1
-0.766661361218111,Oarb_136289_c2_g1
-0.0235576499796088,Oarb_136290_c5_g1
0.677941326301492,Oarb_136291_c1_g1
-2.37626445862711,Oarb_136294_c1_g1
0.159072681479209,Oarb_136296_c5_g1
2.27830759432832,Oarb_136297_c2_g1
-0.0244664850529912,Oarb_136299_c0_g1
0.404363894340769,Oarb_136308_c3_g2
0.344153790315188,Oarb_136310_c2_g1
0.301178277403825,Oarb_136314_c1_g2
-0.180552901092962,Oarb_136317_c0_g2
-2.33527418007408,Oarb_136319_c3_g1
0.171307076978999,Oarb_136324_c2_g1
-2.45120167148476,Oarb_136326_c3_g1
1.19910517657811,Oarb_136329_c3_g1
-1.99050036994841,Oarb_136331_c1_g2
1.32640732813713,Oarb_136343_c1_g1
0.766602019980265,Oarb_136344_c1_g1
0.691879670484685,Oarb_136350_c0_g2
-1.01032727514362,Oarb_136353_c1_g1
0.429095562714649,Oarb_136358_c7_g5
1.04328882333823,Oarb_136359_c0_g1
1.97347633878697,Oarb_136367_c9_g1
0.395957423852402,Oarb_136369_c1_g1
0.276035046465107,Oarb_136372_c2_g1
1.35476661573506,Oarb_136372_c2_g2
2.35725541939928,Oarb_136372_c2_g4
0.317045408303814,Oarb_136373_c1_g2
0.726708737186989,Oarb_136374_c0_g1
-1.296879742665,Oarb_136377_c0_g1
-1.88806228871758,Oarb_136381_c0_g1
0.371252968141922,Oarb_136387_c1_g1
0.367882948071102,Oarb_136387_c1_g2
-1.79933772634161,Oarb_136391_c2_g1
0.536998565913202,Oarb_136393_c4_g1
1.04757434711007,Oarb_136395_c3_g1
-0.17192968579414,Oarb_136395_c3_g2
-0.422934663733227,Oarb_136399_c1_g1
0.529089780833276,Oarb_136400_c0_g2
0.253813383479837,Oarb_136402_c4_g2
4.08555395396457,Oarb_136408_c2_g1
-0.297591209009594,Oarb_136409_c3_g1
1.36185591547711,Oarb_136421_c0_g1
-0.258060376016823,Oarb_136422_c2_g1
-0.0992817744311166,Oarb_136424_c4_g1
3.11494637626053,Oarb_136426_c0_g1
-0.00624863140399489,Oarb_136436_c0_g1
-0.407153423117519,Oarb_136439_c4_g1
-0.2615729657436,Oarb_136451_c2_g1
-0.478527092407316,Oarb_136457_c0_g1
-0.0286342267820875,Oarb_136462_c0_g1
0.762450121817934,Oarb_136467_c1_g2
1.88932175926418,Oarb_136470_c2_g1
-0.625352615035191,Oarb_136476_c0_g1
0.856719315891105,Oarb_136477_c1_g1
0.649760998513981,Oarb_136478_c1_g1
-1.02123670531401,Oarb_136479_c0_g6
-2.47310015210002,Oarb_136483_c3_g1
0.544353845911848,Oarb_136484_c0_g1
0.371459575701802,Oarb_136485_c0_g1
-0.336948742402353,Oarb_136488_c4_g1
-0.188455189650434,Oarb_136494_c0_g1
-0.114293002527033,Oarb_136500_c0_g1
0.666770487749562,Oarb_136502_c1_g1
0.110671037488014,Oarb_136504_c2_g1
-0.0919319769807396,Oarb_136505_c2_g1
-1.92256737506584,Oarb_136525_c1_g1
1.17176598982471,Oarb_136528_c0_g2
1.1289426943333,Oarb_136529_c0_g1
0.0981855432992279,Oarb_136533_c0_g1
0.714971067762975,Oarb_136535_c7_g2
0.147090714134951,Oarb_136537_c5_g1
0.331736671028826,Oarb_136540_c2_g1
-0.00527322865171739,Oarb_136547_c3_g1
2.04393055381363,Oarb_136558_c2_g1
-0.362120150376219,Oarb_136559_c4_g2
-0.270492296792129,Oarb_136564_c1_g1
1.11033002082601,Oarb_136568_c3_g3
1.33264310506061,Oarb_136573_c0_g3
1.58090890037906,Oarb_136574_c0_g1
2.94172549202396,Oarb_136578_c4_g1
-1.74775228969893,Oarb_136587_c2_g1
-0.217288437337298,Oarb_136590_c5_g1
-0.0604748743129089,Oarb_136594_c1_g1
-0.326416986526535,Oarb_136596_c0_g1
0.752127308547715,Oarb_136599_c3_g2
1.43640346279413,Oarb_136602_c4_g2
-0.283712871070696,Oarb_136603_c4_g1
0.723764285035663,Oarb_136607_c0_g1
-0.102398453815616,Oarb_136613_c3_g4
-0.496764824096817,Oarb_136614_c5_g1
0.00491235440083233,Oarb_136615_c1_g1
0.0980190651747776,Oarb_136617_c0_g1
1.08397983688022,Oarb_136617_c1_g1
-1.16342840038475,Oarb_136618_c1_g1
-0.0613214803781488,Oarb_136622_c1_g1
-0.0200505297750641,Oarb_136629_c3_g1
0.382381224908194,Oarb_136632_c4_g2
-1.34475127553535,Oarb_136639_c2_g3
-0.875726756172795,Oarb_136644_c3_g1
-0.268372469250466,Oarb_136645_c3_g3
0.768702159311889,Oarb_136645_c3_g4
0.256941274577165,Oarb_136647_c2_g1
1.70791117149707,Oarb_136648_c8_g4
0.421193276413623,Oarb_136649_c2_g2
-1.42997908659413,Oarb_136652_c1_g1
0.46292206750322,Oarb_136655_c3_g2
0.435020523265846,Oarb_136656_c0_g1
-1.8690825440449,Oarb_136656_c0_g2
0.759031567093903,Oarb_136657_c3_g2
-1.00546107247328,Oarb_136658_c1_g1
0.948399165940341,Oarb_136661_c0_g1
0.164575241020695,Oarb_136665_c5_g3
0.644907823035106,Oarb_136666_c1_g1
-1.7125119184294,Oarb_136666_c1_g3
-2.07472399526799,Oarb_136668_c5_g4
-0.833734518320397,Oarb_136674_c2_g1
1.01305512595735,Oarb_136679_c2_g2
1.07298217708585,Oarb_136682_c0_g2
-1.04358832622259,Oarb_136689_c3_g1
0.621723800772408,Oarb_136694_c1_g1
0.41713043758414,Oarb_136696_c3_g2
-0.355782714226381,Oarb_136698_c2_g1
-0.136119982465599,Oarb_136698_c4_g1
-0.2555811129089,Oarb_136699_c3_g1
0.338669166733587,Oarb_136711_c3_g2
0.413651626036316,Oarb_136719_c1_g1
0.189182936861132,Oarb_136721_c1_g3
1.22341548670578,Oarb_136734_c1_g2
0.785018272070015,Oarb_136741_c3_g2
-1.16872970715808,Oarb_136742_c3_g3
0.849955653629427,Oarb_136747_c3_g1
0.0723357123706129,Oarb_136749_c1_g2
0.83585782557968,Oarb_136756_c0_g1
0.511033086299289,Oarb_136756_c0_g2
0.464388839331517,Oarb_136766_c3_g1
1.62436193524427,Oarb_136770_c7_g1
-0.720677799564896,Oarb_136772_c1_g1
0.64634472724275,Oarb_136775_c0_g2
-0.383105466116363,Oarb_136785_c2_g1
0.391479335421492,Oarb_136788_c2_g1
-0.634447886175847,Oarb_136790_c3_g1
0.484752939772446,Oarb_136791_c2_g1
1.78414509840111,Oarb_136796_c4_g1
1.02480813162686,Oarb_136805_c2_g1
-1.51853429997246,Oarb_136813_c2_g2
0.69290683269319,Oarb_136815_c1_g1
-0.249770574277036,Oarb_136818_c4_g2
-2.06606642828899,Oarb_136820_c1_g1
-2.69562354414656,Oarb_136821_c1_g1
-0.71401613822387,Oarb_136825_c0_g1
0.679809786991954,Oarb_136826_c1_g1
-0.167352329423058,Oarb_136831_c2_g1
0.475011130153799,Oarb_136832_c0_g1
-0.952245907710193,Oarb_136834_c1_g1
1.15660256449484,Oarb_136838_c2_g1
-0.418966496260987,Oarb_136839_c0_g1
1.16050987965441,Oarb_136845_c3_g2
1.45218909241406,Oarb_136847_c2_g1
0.607724864408485,Oarb_136848_c0_g1
-2.17249327340898,Oarb_136850_c0_g1
0.175395465422194,Oarb_136855_c6_g1
-0.651030790144022,Oarb_136865_c0_g1
-0.72835689167698,Oarb_136868_c0_g1
0.321706915777617,Oarb_136873_c1_g1
-1.27680503145939,Oarb_136876_c3_g4
0.375021183854783,Oarb_136877_c2_g4
0.865834610853711,Oarb_136885_c1_g1
0.168867168779283,Oarb_136886_c2_g3
-0.535475841243832,Oarb_136892_c0_g1
0.0737374080967456,Oarb_136896_c2_g2
0.715244319469935,Oarb_136898_c1_g1
-0.4199591358539,Oarb_136905_c2_g2
0.387746179234225,Oarb_136915_c0_g4
-1.94460504429311,Oarb_136925_c2_g1
0.248096146132569,Oarb_136927_c0_g1
0.455764393944453,Oarb_136928_c2_g4
-2.0566515403463,Oarb_136930_c0_g1
0.641558254941371,Oarb_136932_c1_g1
1.08981462242008,Oarb_136933_c2_g1
0.489273478720242,Oarb_136933_c3_g1
0.935736091877886,Oarb_136934_c4_g1
0.358930291335511,Oarb_136936_c1_g1
-0.414553615474972,Oarb_136949_c1_g1
-0.211511634440103,Oarb_136949_c2_g3
-0.883530746842541,Oarb_136951_c3_g1
0.867983071922362,Oarb_136959_c2_g1
-0.068644868971332,Oarb_136964_c0_g1
-1.30564413962914,Oarb_136964_c0_g2
0.568191537373301,Oarb_136966_c3_g1
-0.0407289779317557,Oarb_136968_c3_g1
0.3546817332983,Oarb_136970_c3_g3
0.429202316891148,Oarb_136977_c2_g1
-0.744531430792178,Oarb_136984_c1_g1
0.647526223276028,Oarb_136989_c0_g2
2.16307445878073,Oarb_136991_c0_g1
1.19643443129011,Oarb_136997_c2_g1
1.43123945914738,Oarb_137004_c2_g1
-0.0953646577130187,Oarb_137007_c1_g1
-0.180333960061336,Oarb_137008_c1_g1
-0.527655514593253,Oarb_137009_c0_g1
0.112546123573088,Oarb_137015_c6_g2
0.204219397684347,Oarb_137016_c1_g1
1.53865814048331,Oarb_137017_c4_g2
-0.00549459813052452,Oarb_137020_c4_g1
1.45517058353377,Oarb_137022_c0_g2
-0.265260015724521,Oarb_137023_c3_g1
-0.00689558233774198,Oarb_137024_c1_g1
0.716116265951418,Oarb_137028_c7_g1
-1.53095873315476,Oarb_137032_c0_g2
0.291980225468698,Oarb_137036_c0_g1
0.0843846131784306,Oarb_137042_c0_g1
0.0375591607354707,Oarb_137044_c1_g1
-0.250697200194455,Oarb_137046_c3_g1
-0.424250340082062,Oarb_137047_c3_g1
1.19880632294765,Oarb_137050_c4_g1
-1.27292067293432,Oarb_137056_c0_g1
-0.664812494086944,Oarb_137057_c2_g1
0.239032998136588,Oarb_137066_c1_g1
-0.990941213305218,Oarb_137067_c2_g2
-1.44497092275006,Oarb_137070_c2_g1
1.35424972159503,Oarb_137071_c3_g2
1.24349158648453,Oarb_137071_c3_g3
-0.434286533215076,Oarb_137074_c15_g1
-0.851376683918038,Oarb_137079_c5_g1
2.1782495549286,Oarb_137085_c0_g1
-1.12365264763745,Oarb_137086_c1_g1
-0.376412846124677,Oarb_137094_c0_g2
0.423466739326935,Oarb_137097_c0_g1
2.39891345666304,Oarb_137100_c2_g1
0.364808350316258,Oarb_137107_c4_g2
-1.19753175258281,Oarb_137114_c0_g2
-0.482120477871091,Oarb_137115_c0_g1
0.368833975633731,Oarb_137132_c0_g1
-1.94649835514536,Oarb_137134_c2_g1
2.10851343473546,Oarb_137135_c1_g3
0.289936130587633,Oarb_137144_c0_g1
0.704959283689884,Oarb_137149_c0_g1
-0.210103862010284,Oarb_137150_c4_g2
-0.625451500032382,Oarb_137158_c0_g2
0.178329531206227,Oarb_137159_c0_g1
-1.10038195944926,Oarb_137160_c1_g3
-0.245593872913468,Oarb_137169_c4_g1
-0.0843678055944991,Oarb_137171_c5_g3
0.6241754073956,Oarb_137172_c2_g1
